timestamp_ms,timestamp,temperature,sensor_alive
1778500793553,2026-05-11 14:59:53,26.26,1
1778500794559,2026-05-11 14:59:54,26.21,1
1778500795561,2026-05-11 14:59:55,26.28,1
1778500796563,2026-05-11 14:59:56,25.95,1
1778500797566,2026-05-11 14:59:57,25.69,1
1778500798567,2026-05-11 14:59:58,26.07,1
1778500799572,2026-05-11 14:59:59,25.58,1
1778500800574,2026-05-11 15:00:00,25.49,1
1778500801576,2026-05-11 15:00:01,25.59,1
1778500802578,2026-05-11 15:00:02,25.4,1
1778500803580,2026-05-11 15:00:03,25.68,1
1778500804581,2026-05-11 15:00:04,25.32,1
1778500805587,2026-05-11 15:00:05,25.27,1
1778500806593,2026-05-11 15:00:06,25.39,1
1778500807599,2026-05-11 15:00:07,25.23,1
1778500808601,2026-05-11 15:00:08,25.14,1
1778500809603,2026-05-11 15:00:09,24.77,1
1778500810606,2026-05-11 15:00:10,24.96,1
1778500811611,2026-05-11 15:00:11,24.76,1
1778500812617,2026-05-11 15:00:12,24.79,1
1778500813619,2026-05-11 15:00:13,24.76,1
1778500814622,2026-05-11 15:00:14,24.57,1
1778500815624,2026-05-11 15:00:15,24.65,1
1778500816626,2026-05-11 15:00:16,24.38,1
1778500817628,2026-05-11 15:00:17,24.32,1
1778500818633,2026-05-11 15:00:18,24.47,1
1778500819635,2026-05-11 15:00:19,24.19,1
1778500820641,2026-05-11 15:00:20,24.02,1
1778500821646,2026-05-11 15:00:21,23.96,1
1778500822650,2026-05-11 15:00:22,23.69,1
1778500823655,2026-05-11 15:00:23,23.87,1
1778500824660,2026-05-11 15:00:24,23.87,1
1778500825662,2026-05-11 15:00:25,23.79,1
1778500826664,2026-05-11 15:00:26,23.74,1
1778500827671,2026-05-11 15:00:27,23.43,1
1778500828675,2026-05-11 15:00:28,23.55,1
1778500829680,2026-05-11 15:00:29,23.55,1
1778500830684,2026-05-11 15:00:30,23.25,1
1778500831690,2026-05-11 15:00:31,23.36,1
1778500832696,2026-05-11 15:00:32,22.89,1
1778500833701,2026-05-11 15:00:33,23.09,1
1778500834706,2026-05-11 15:00:34,23.04,1
1778500835708,2026-05-11 15:00:35,22.61,1
1778500836713,2026-05-11 15:00:36,22.88,1
1778500837715,2026-05-11 15:00:37,22.66,1
1778500838718,2026-05-11 15:00:38,22.4,1
1778500839722,2026-05-11 15:00:39,22.67,1
1778500840724,2026-05-11 15:00:40,22.67,1
1778500841727,2026-05-11 15:00:41,22.42,1
1778500842729,2026-05-11 15:00:42,22.31,1
1778500843735,2026-05-11 15:00:43,22.2,1
1778500844740,2026-05-11 15:00:44,21.93,1
1778500845746,2026-05-11 15:00:45,22.27,1
1778500846751,2026-05-11 15:00:46,21.94,1
1778500847758,2026-05-11 15:00:47,21.82,1
1778500848764,2026-05-11 15:00:48,21.86,1
1778500849766,2026-05-11 15:00:49,21.92,1
1778500850768,2026-05-11 15:00:50,21.79,1
1778500851770,2026-05-11 15:00:51,21.4,1
1778500852772,2026-05-11 15:00:52,21.51,1
1778500853774,2026-05-11 15:00:53,21.61,1
1778500854775,2026-05-11 15:00:54,21.52,1
1778500855777,2026-05-11 15:00:55,21.19,1
1778500856779,2026-05-11 15:00:56,21.29,1
1778500857781,2026-05-11 15:00:57,21.21,1
1778500858783,2026-05-11 15:00:58,21.31,1
1778500859785,2026-05-11 15:00:59,21.21,1
1778500860786,2026-05-11 15:01:00,21.16,1
1778500861793,2026-05-11 15:01:01,21.15,1
1778500862799,2026-05-11 15:01:02,20.91,1
1778500863806,2026-05-11 15:01:03,20.7,1
1778500864813,2026-05-11 15:01:04,21.01,1
1778500865819,2026-05-11 15:01:05,20.93,1
1778500866824,2026-05-11 15:01:06,20.95,1
1778500867831,2026-05-11 15:01:07,20.51,1
1778500868836,2026-05-11 15:01:08,20.49,1
1778500869840,2026-05-11 15:01:09,20.76,1
1778500870843,2026-05-11 15:01:10,20.7,1
1778500871845,2026-05-11 15:01:11,20.43,1
1778500872848,2026-05-11 15:01:12,20.35,1
1778500873850,2026-05-11 15:01:13,20.25,1
1778500874852,2026-05-11 15:01:14,20.26,1
1778500875856,2026-05-11 15:01:15,20.24,1
1778500876860,2026-05-11 15:01:16,20.51,1
1778500877862,2026-05-11 15:01:17,20.5,1
1778500878868,2026-05-11 15:01:18,20.13,1
1778500879874,2026-05-11 15:01:19,20.2,1
1778500880880,2026-05-11 15:01:20,20.04,1
1778500881886,2026-05-11 15:01:21,19.97,1
1778500882893,2026-05-11 15:01:22,20.42,1
1778500883897,2026-05-11 15:01:23,20.21,1
1778500884903,2026-05-11 15:01:24,20.37,1
1778500885907,2026-05-11 15:01:25,20.23,1
1778500886910,2026-05-11 15:01:26,20.12,1
1778500887917,2026-05-11 15:01:27,20.1,1
1778500888922,2026-05-11 15:01:28,19.96,1
1778500889925,2026-05-11 15:01:29,20.15,1
1778500890932,2026-05-11 15:01:30,20.21,1
1778500891938,2026-05-11 15:01:31,20.06,1
1778500892942,2026-05-11 15:01:32,20.09,1
1778500893948,2026-05-11 15:01:33,20.0,1
1778500894954,2026-05-11 15:01:34,19.78,1
1778500895956,2026-05-11 15:01:35,19.76,1
1778500896961,2026-05-11 15:01:36,20.13,1
1778500897967,2026-05-11 15:01:37,19.78,1
1778500898969,2026-05-11 15:01:38,20.09,1
1778500899973,2026-05-11 15:01:39,19.81,1
1778500900976,2026-05-11 15:01:40,20.01,1
1778500901979,2026-05-11 15:01:41,20.04,1
1778500902981,2026-05-11 15:01:42,20.14,1
1778500903985,2026-05-11 15:01:43,20.25,1
1778500904987,2026-05-11 15:01:44,20.2,1
1778500905991,2026-05-11 15:01:45,19.87,1
1778500906996,2026-05-11 15:01:46,20.04,1
1778500908001,2026-05-11 15:01:48,20.33,1
1778500909004,2026-05-11 15:01:49,20.04,1
1778500910009,2026-05-11 15:01:50,19.95,1
1778500911014,2026-05-11 15:01:51,20.33,1
1778500912016,2026-05-11 15:01:52,20.36,1
1778500913022,2026-05-11 15:01:53,20.17,1
1778500914027,2026-05-11 15:01:54,20.45,1
1778500915029,2026-05-11 15:01:55,20.33,1
1778500916035,2026-05-11 15:01:56,20.36,1
1778500917040,2026-05-11 15:01:57,20.36,1
1778500918042,2026-05-11 15:01:58,20.52,1
1778500919048,2026-05-11 15:01:59,20.41,1
1778500920054,2026-05-11 15:02:00,20.47,1
1778500921056,2026-05-11 15:02:01,20.28,1
1778500922058,2026-05-11 15:02:02,20.51,1
1778500923064,2026-05-11 15:02:03,20.43,1
1778500924067,2026-05-11 15:02:04,20.49,1
1778500925074,2026-05-11 15:02:05,20.67,1
1778500926076,2026-05-11 15:02:06,20.53,1
1778500927078,2026-05-11 15:02:07,20.79,1
1778500928082,2026-05-11 15:02:08,20.97,1
1778500929085,2026-05-11 15:02:09,20.94,1
1778500930089,2026-05-11 15:02:10,20.9,1
1778500931092,2026-05-11 15:02:11,21.14,1
1778500932095,2026-05-11 15:02:12,20.8,1
1778500933098,2026-05-11 15:02:13,21.2,1
1778500934100,2026-05-11 15:02:14,21.22,1
1778500935103,2026-05-11 15:02:15,21.35,1
1778500936108,2026-05-11 15:02:16,21.07,1
1778500937113,2026-05-11 15:02:17,21.41,1
1778500938116,2026-05-11 15:02:18,21.38,1
1778500939120,2026-05-11 15:02:19,21.46,1
1778500940125,2026-05-11 15:02:20,21.55,1
1778500941131,2026-05-11 15:02:21,21.45,1
1778500942134,2026-05-11 15:02:22,21.85,1
1778500943141,2026-05-11 15:02:23,21.92,1
1778500944146,2026-05-11 15:02:24,21.91,1
1778500945148,2026-05-11 15:02:25,22.06,1
1778500946152,2026-05-11 15:02:26,21.86,1
1778500947156,2026-05-11 15:02:27,22.24,1
1778500948163,2026-05-11 15:02:28,21.94,1
1778500949168,2026-05-11 15:02:29,22.26,1
1778500950173,2026-05-11 15:02:30,22.13,1
1778500951175,2026-05-11 15:02:31,22.25,1
1778500952180,2026-05-11 15:02:32,22.13,1
1778500953185,2026-05-11 15:02:33,22.49,1
1778500954189,2026-05-11 15:02:34,22.72,1
1778500955196,2026-05-11 15:02:35,22.58,1
1778500956202,2026-05-11 15:02:36,22.88,1
1778500957204,2026-05-11 15:02:37,22.63,1
1778500958206,2026-05-11 15:02:38,22.99,1
1778500959208,2026-05-11 15:02:39,23.02,1
1778500960210,2026-05-11 15:02:40,23.09,1
1778500961212,2026-05-11 15:02:41,22.85,1
1778500962213,2026-05-11 15:02:42,23.16,1
1778500963215,2026-05-11 15:02:43,23.01,1
1778500964217,2026-05-11 15:02:44,23.14,1
1778500965218,2026-05-11 15:02:45,23.31,1
1778500966219,2026-05-11 15:02:46,23.48,1
1778500967221,2026-05-11 15:02:47,23.8,1
1778500968223,2026-05-11 15:02:48,23.61,1
1778500969224,2026-05-11 15:02:49,23.59,1
1778500970227,2026-05-11 15:02:50,23.93,1
1778500971231,2026-05-11 15:02:51,23.82,1
1778500972237,2026-05-11 15:02:52,24.21,1
1778500973242,2026-05-11 15:02:53,24.27,1
1778500974246,2026-05-11 15:02:54,24.17,1
1778500975250,2026-05-11 15:02:55,24.45,1
1778500976254,2026-05-11 15:02:56,24.53,1
1778500977256,2026-05-11 15:02:57,24.36,1
1778500978258,2026-05-11 15:02:58,24.69,1
1778500979265,2026-05-11 15:02:59,24.75,1
1778500980270,2026-05-11 15:03:00,24.71,1
1778500981274,2026-05-11 15:03:01,24.83,1
1778500982280,2026-05-11 15:03:02,24.76,1
1778500983287,2026-05-11 15:03:03,24.77,1
1778500984292,2026-05-11 15:03:04,24.88,1
1778500985299,2026-05-11 15:03:05,25.16,1
1778500986305,2026-05-11 15:03:06,25.15,1
1778500987311,2026-05-11 15:03:07,25.0,1
1778500988314,2026-05-11 15:03:08,25.08,1
1778500989317,2026-05-11 15:03:09,25.63,1
1778500990321,2026-05-11 15:03:10,25.25,1
1778500991328,2026-05-11 15:03:11,25.55,1
1778500992334,2026-05-11 15:03:12,25.76,1
1778500993338,2026-05-11 15:03:13,25.71,1
1778500994339,2026-05-11 15:03:14,25.72,1
1778500995343,2026-05-11 15:03:15,25.91,1
1778500996346,2026-05-11 15:03:16,25.89,1
1778500997349,2026-05-11 15:03:17,25.81,1
1778500998351,2026-05-11 15:03:18,26.04,1
1778500999354,2026-05-11 15:03:19,25.91,1
1778501000356,2026-05-11 15:03:20,26.41,1
1778501001359,2026-05-11 15:03:21,26.13,1
1778501002361,2026-05-11 15:03:22,26.1,1
1778501003365,2026-05-11 15:03:23,26.33,1
1778501004367,2026-05-11 15:03:24,26.46,1
1778501005369,2026-05-11 15:03:25,26.72,1
1778501006371,2026-05-11 15:03:26,26.81,1
1778501007372,2026-05-11 15:03:27,26.84,1
1778501008374,2026-05-11 15:03:28,26.86,1
1778501009376,2026-05-11 15:03:29,26.61,1
1778501010379,2026-05-11 15:03:30,27.03,1
1778501011381,2026-05-11 15:03:31,26.8,1
1778501012382,2026-05-11 15:03:32,27.09,1
1778501013384,2026-05-11 15:03:33,26.84,1
1778501014386,2026-05-11 15:03:34,27.13,1
1778501015388,2026-05-11 15:03:35,27.26,1
1778501016390,2026-05-11 15:03:36,27.11,1
1778501017392,2026-05-11 15:03:37,27.43,1
1778501018394,2026-05-11 15:03:38,27.39,1
1778501019396,2026-05-11 15:03:39,27.15,1
1778501020397,2026-05-11 15:03:40,27.28,1
1778501021399,2026-05-11 15:03:41,27.31,1
1778501022401,2026-05-11 15:03:42,27.45,1
1778501023404,2026-05-11 15:03:43,27.33,1
1778501024406,2026-05-11 15:03:44,27.53,1
1778501025408,2026-05-11 15:03:45,27.81,1
1778501026410,2026-05-11 15:03:46,27.83,1
1778501027412,2026-05-11 15:03:47,27.61,1
1778501028414,2026-05-11 15:03:48,27.92,1
1778501029415,2026-05-11 15:03:49,27.84,1
1778501030417,2026-05-11 15:03:50,27.61,1
1778501031419,2026-05-11 15:03:51,27.89,1
1778501032421,2026-05-11 15:03:52,27.66,1
1778501033422,2026-05-11 15:03:53,28.06,1
1778501034424,2026-05-11 15:03:54,28.09,1
1778501035426,2026-05-11 15:03:55,27.66,1
1778501036428,2026-05-11 15:03:56,27.75,1
1778501037430,2026-05-11 15:03:57,27.94,1
1778501038432,2026-05-11 15:03:58,28.03,1
1778501039434,2026-05-11 15:03:59,27.99,1
1778501040436,2026-05-11 15:04:00,28.12,1
1778501041438,2026-05-11 15:04:01,28.21,1
1778501042439,2026-05-11 15:04:02,27.96,1
1778501043442,2026-05-11 15:04:03,27.91,1
1778501044444,2026-05-11 15:04:04,27.92,1
1778501045446,2026-05-11 15:04:05,28.22,1
1778501046448,2026-05-11 15:04:06,27.81,1
1778501047450,2026-05-11 15:04:07,27.75,1
1778501048453,2026-05-11 15:04:08,28.17,1
1778501049455,2026-05-11 15:04:09,27.99,1
1778501050457,2026-05-11 15:04:10,28.23,1
1778501051459,2026-05-11 15:04:11,27.96,1
1778501052461,2026-05-11 15:04:12,27.91,1
1778501053463,2026-05-11 15:04:13,27.74,1
1778501054465,2026-05-11 15:04:14,28.08,1
1778501055467,2026-05-11 15:04:15,27.82,1
1778501056468,2026-05-11 15:04:16,27.96,1
1778501057469,2026-05-11 15:04:17,27.78,1
1778501058471,2026-05-11 15:04:18,28.02,1
1778501059473,2026-05-11 15:04:19,27.74,1
1778501060474,2026-05-11 15:04:20,27.98,1
1778501061476,2026-05-11 15:04:21,27.86,1
1778501062481,2026-05-11 15:04:22,27.7,1
1778501063483,2026-05-11 15:04:23,27.88,1
1778501064485,2026-05-11 15:04:24,27.9,1
1778501065486,2026-05-11 15:04:25,27.84,1
1778501066487,2026-05-11 15:04:26,27.9,1
1778501067489,2026-05-11 15:04:27,27.5,1
1778501068490,2026-05-11 15:04:28,27.44,1
1778501069492,2026-05-11 15:04:29,27.47,1
1778501070494,2026-05-11 15:04:30,27.5,1
1778501071496,2026-05-11 15:04:31,27.67,1
1778501072497,2026-05-11 15:04:32,27.7,1
1778501073500,2026-05-11 15:04:33,27.37,1
1778501074501,2026-05-11 15:04:34,27.44,1
1778501075503,2026-05-11 15:04:35,27.32,1
1778501076504,2026-05-11 15:04:36,27.32,1
1778501077519,2026-05-11 15:04:37,27.34,1
1778501078521,2026-05-11 15:04:38,26.95,1
1778501079523,2026-05-11 15:04:39,26.91,1
1778501080525,2026-05-11 15:04:40,26.95,1
1778501081527,2026-05-11 15:04:41,26.97,1
1778501082529,2026-05-11 15:04:42,26.93,1
1778501083531,2026-05-11 15:04:43,26.92,1
1778501084533,2026-05-11 15:04:44,26.88,1
1778501085535,2026-05-11 15:04:45,26.89,1
1778501086539,2026-05-11 15:04:46,26.89,1
1778501087540,2026-05-11 15:04:47,26.86,1
1778501088542,2026-05-11 15:04:48,26.55,1
1778501089544,2026-05-11 15:04:49,26.76,1
1778501090546,2026-05-11 15:04:50,26.69,1
1778501091548,2026-05-11 15:04:51,26.18,1
1778501092550,2026-05-11 15:04:52,26.18,1
1778501093552,2026-05-11 15:04:53,26.27,1
1778501094554,2026-05-11 15:04:54,26.02,1
1778501095556,2026-05-11 15:04:55,26.11,1
1778501096558,2026-05-11 15:04:56,25.98,1
1778501097560,2026-05-11 15:04:57,26.06,1
1778501098562,2026-05-11 15:04:58,26.14,1
1778501099564,2026-05-11 15:04:59,25.92,1
1778501100566,2026-05-11 15:05:00,25.86,1
1778501101568,2026-05-11 15:05:01,25.63,1
1778501102570,2026-05-11 15:05:02,25.82,1
1778501103573,2026-05-11 15:05:03,25.38,1
1778501104575,2026-05-11 15:05:04,25.33,1
1778501105577,2026-05-11 15:05:05,25.61,1
1778501106579,2026-05-11 15:05:06,25.14,1
1778501107581,2026-05-11 15:05:07,25.19,1
1778501108583,2026-05-11 15:05:08,25.1,1
1778501109584,2026-05-11 15:05:09,24.99,1
1778501110586,2026-05-11 15:05:10,24.92,1
1778501111588,2026-05-11 15:05:11,24.8,1
1778501112590,2026-05-11 15:05:12,24.96,1
1778501113592,2026-05-11 15:05:13,24.59,1
1778501114594,2026-05-11 15:05:14,24.7,1
1778501115596,2026-05-11 15:05:15,24.49,1
1778501116597,2026-05-11 15:05:16,24.65,1
1778501117600,2026-05-11 15:05:17,24.52,1
1778501118603,2026-05-11 15:05:18,24.2,1
1778501119605,2026-05-11 15:05:19,24.22,1
1778501120606,2026-05-11 15:05:20,23.92,1
1778501121608,2026-05-11 15:05:21,24.0,1
1778501122613,2026-05-11 15:05:22,23.93,1
1778501123616,2026-05-11 15:05:23,23.93,1
1778501124621,2026-05-11 15:05:24,23.64,1
1778501125622,2026-05-11 15:05:25,23.93,1
1778501126623,2026-05-11 15:05:26,23.87,1
1778501127625,2026-05-11 15:05:27,23.45,1
1778501128628,2026-05-11 15:05:28,23.47,1
1778501129629,2026-05-11 15:05:29,23.27,1
1778501130632,2026-05-11 15:05:30,23.18,1
1778501131637,2026-05-11 15:05:31,23.03,1
1778501132639,2026-05-11 15:05:32,23.15,1
1778501133646,2026-05-11 15:05:33,23.16,1
1778501134650,2026-05-11 15:05:34,23.13,1
1778501135652,2026-05-11 15:05:35,23.1,1
1778501136656,2026-05-11 15:05:36,22.91,1
1778501137662,2026-05-11 15:05:37,22.59,1
1778501138664,2026-05-11 15:05:38,22.5,1
1778501139669,2026-05-11 15:05:39,22.46,1
1778501140670,2026-05-11 15:05:40,22.72,1
1778501141672,2026-05-11 15:05:41,22.3,1
1778501142677,2026-05-11 15:05:42,22.27,1
1778501143683,2026-05-11 15:05:43,22.15,1
1778501144685,2026-05-11 15:05:44,22.01,1
1778501145689,2026-05-11 15:05:45,22.11,1
1778501146694,2026-05-11 15:05:46,22.16,1
1778501147696,2026-05-11 15:05:47,22.23,1
1778501148702,2026-05-11 15:05:48,22.0,1
1778501149706,2026-05-11 15:05:49,21.83,1
1778501150709,2026-05-11 15:05:50,21.8,1
1778501151714,2026-05-11 15:05:51,21.85,1
1778501152719,2026-05-11 15:05:52,21.76,1
1778501153722,2026-05-11 15:05:53,21.62,1
1778501154727,2026-05-11 15:05:54,21.5,1
1778501155729,2026-05-11 15:05:55,21.55,1
1778501156731,2026-05-11 15:05:56,21.35,1
1778501157732,2026-05-11 15:05:57,21.24,1
1778501158734,2026-05-11 15:05:58,21.45,1
1778501159735,2026-05-11 15:05:59,21.24,1
1778501160737,2026-05-11 15:06:00,21.01,1
1778501161739,2026-05-11 15:06:01,20.92,1
1778501162740,2026-05-11 15:06:02,20.85,1
1778501163743,2026-05-11 15:06:03,20.8,1
1778501164744,2026-05-11 15:06:04,21.14,1
1778501165746,2026-05-11 15:06:05,20.72,1
1778501166748,2026-05-11 15:06:06,20.71,1
1778501167752,2026-05-11 15:06:07,20.58,1
1778501168754,2026-05-11 15:06:08,20.61,1
1778501169758,2026-05-11 15:06:09,20.88,1
1778501170761,2026-05-11 15:06:10,20.66,1
1778501171763,2026-05-11 15:06:11,20.77,1
1778501172768,2026-05-11 15:06:12,20.57,1
1778501173770,2026-05-11 15:06:13,20.68,1
1778501174773,2026-05-11 15:06:14,20.52,1
1778501175778,2026-05-11 15:06:15,20.46,1
1778501176781,2026-05-11 15:06:16,20.48,1
1778501177782,2026-05-11 15:06:17,20.55,1
1778501178788,2026-05-11 15:06:18,20.14,1
1778501179791,2026-05-11 15:06:19,20.3,1
1778501180795,2026-05-11 15:06:20,20.01,1
1778501181800,2026-05-11 15:06:21,20.47,1
1778501182803,2026-05-11 15:06:22,20.33,1
1778501183808,2026-05-11 15:06:23,20.2,1
1778501184811,2026-05-11 15:06:24,20.17,1
1778501185814,2026-05-11 15:06:25,20.23,1
1778501186816,2026-05-11 15:06:26,20.11,1
1778501187819,2026-05-11 15:06:27,20.09,1
1778501188823,2026-05-11 15:06:28,19.82,1
1778501189825,2026-05-11 15:06:29,19.95,1
1778501190832,2026-05-11 15:06:30,19.9,1
1778501191834,2026-05-11 15:06:31,19.96,1
1778501192838,2026-05-11 15:06:32,19.83,1
1778501193844,2026-05-11 15:06:33,20.02,1
1778501194851,2026-05-11 15:06:34,20.21,1
1778501195856,2026-05-11 15:06:35,20.25,1
1778501196862,2026-05-11 15:06:36,19.79,1
1778501197868,2026-05-11 15:06:37,19.98,1
1778501198874,2026-05-11 15:06:38,20.18,1
1778501199878,2026-05-11 15:06:39,19.76,1
1778501200884,2026-05-11 15:06:40,20.0,1
1778501201890,2026-05-11 15:06:41,20.22,1
1778501202894,2026-05-11 15:06:42,20.02,1
1778501203902,2026-05-11 15:06:43,19.93,1
1778501204906,2026-05-11 15:06:44,19.97,1
1778501205913,2026-05-11 15:06:45,20.08,1
1778501206918,2026-05-11 15:06:46,19.96,1
1778501207923,2026-05-11 15:06:47,20.02,1
1778501208931,2026-05-11 15:06:48,20.12,1
1778501209937,2026-05-11 15:06:49,20.2,1
1778501210941,2026-05-11 15:06:50,20.39,1
1778501211948,2026-05-11 15:06:51,19.96,1
1778501212955,2026-05-11 15:06:52,20.21,1
1778501213959,2026-05-11 15:06:53,20.41,1
1778501214964,2026-05-11 15:06:54,20.25,1
1778501215967,2026-05-11 15:06:55,20.5,1
1778501216971,2026-05-11 15:06:56,20.44,1
1778501217975,2026-05-11 15:06:57,20.1,1
1778501218979,2026-05-11 15:06:58,20.54,1
1778501219982,2026-05-11 15:06:59,20.5,1
1778501220988,2026-05-11 15:07:00,20.49,1
1778501221993,2026-05-11 15:07:01,20.46,1
1778501222997,2026-05-11 15:07:02,20.78,1
1778501224004,2026-05-11 15:07:04,20.8,1
1778501225008,2026-05-11 15:07:05,20.37,1
1778501226009,2026-05-11 15:07:06,20.8,1
1778501227015,2026-05-11 15:07:07,20.78,1
1778501228021,2026-05-11 15:07:08,20.9,1
1778501229024,2026-05-11 15:07:09,20.61,1
1778501230028,2026-05-11 15:07:10,21.05,1
1778501231030,2026-05-11 15:07:11,20.71,1
1778501232034,2026-05-11 15:07:12,21.12,1
1778501233041,2026-05-11 15:07:13,21.21,1
1778501234049,2026-05-11 15:07:14,20.93,1
1778501235052,2026-05-11 15:07:15,21.11,1
1778501236059,2026-05-11 15:07:16,21.06,1
1778501237064,2026-05-11 15:07:17,21.17,1
1778501238066,2026-05-11 15:07:18,21.31,1
1778501239071,2026-05-11 15:07:19,21.49,1
1778501240077,2026-05-11 15:07:20,21.69,1
1778501241080,2026-05-11 15:07:21,21.37,1
1778501242082,2026-05-11 15:07:22,21.46,1
1778501243084,2026-05-11 15:07:23,21.67,1
1778501244086,2026-05-11 15:07:24,21.48,1
1778501245088,2026-05-11 15:07:25,22.02,1
1778501246089,2026-05-11 15:07:26,21.83,1
1778501247091,2026-05-11 15:07:27,21.74,1
1778501248094,2026-05-11 15:07:28,22.04,1
1778501249096,2026-05-11 15:07:29,22.09,1
1778501250098,2026-05-11 15:07:30,22.1,1
1778501251101,2026-05-11 15:07:31,22.03,1
1778501252103,2026-05-11 15:07:32,22.43,1
1778501253104,2026-05-11 15:07:33,22.19,1
1778501254107,2026-05-11 15:07:34,22.54,1
1778501255112,2026-05-11 15:07:35,22.61,1
1778501256114,2026-05-11 15:07:36,22.51,1
1778501257118,2026-05-11 15:07:37,22.88,1
1778501258122,2026-05-11 15:07:38,22.57,1
1778501259128,2026-05-11 15:07:39,23.03,1
1778501260133,2026-05-11 15:07:40,23.02,1
1778501261138,2026-05-11 15:07:41,22.85,1
1778501262140,2026-05-11 15:07:42,23.08,1
1778501263144,2026-05-11 15:07:43,23.03,1
1778501264151,2026-05-11 15:07:44,23.25,1
1778501265153,2026-05-11 15:07:45,23.38,1
1778501266159,2026-05-11 15:07:46,23.3,1
1778501267165,2026-05-11 15:07:47,23.47,1
1778501268168,2026-05-11 15:07:48,23.72,1
1778501269173,2026-05-11 15:07:49,23.63,1
1778501270180,2026-05-11 15:07:50,23.93,1
1778501271182,2026-05-11 15:07:51,23.82,1
1778501272186,2026-05-11 15:07:52,23.98,1
1778501273192,2026-05-11 15:07:53,23.8,1
1778501274197,2026-05-11 15:07:54,23.88,1
1778501275202,2026-05-11 15:07:55,24.18,1
1778501276207,2026-05-11 15:07:56,24.46,1
1778501277210,2026-05-11 15:07:57,24.24,1
1778501278215,2026-05-11 15:07:58,24.59,1
1778501279219,2026-05-11 15:07:59,24.48,1
1778501280222,2026-05-11 15:08:00,24.64,1
1778501281224,2026-05-11 15:08:01,24.75,1
1778501282228,2026-05-11 15:08:02,24.71,1
1778501283231,2026-05-11 15:08:03,24.81,1
1778501284235,2026-05-11 15:08:04,25.03,1
1778501285241,2026-05-11 15:08:05,24.8,1
1778501286243,2026-05-11 15:08:06,24.94,1
1778501287245,2026-05-11 15:08:07,24.91,1
1778501288251,2026-05-11 15:08:08,24.99,1
1778501289254,2026-05-11 15:08:09,25.56,1
1778501290258,2026-05-11 15:08:10,25.5,1
1778501291262,2026-05-11 15:08:11,25.65,1
1778501292266,2026-05-11 15:08:12,25.33,1
1778501293270,2026-05-11 15:08:13,25.42,1
1778501294277,2026-05-11 15:08:14,25.52,1
1778501295282,2026-05-11 15:08:15,25.55,1
1778501296286,2026-05-11 15:08:16,25.65,1
1778501297290,2026-05-11 15:08:17,25.98,1
1778501298292,2026-05-11 15:08:18,25.81,1
1778501299299,2026-05-11 15:08:19,26.01,1
1778501300303,2026-05-11 15:08:20,25.96,1
1778501301308,2026-05-11 15:08:21,26.2,1
1778501302310,2026-05-11 15:08:22,26.23,1
1778501303315,2026-05-11 15:08:23,26.36,1
1778501304318,2026-05-11 15:08:24,26.32,1
1778501305320,2026-05-11 15:08:25,26.58,1
1778501306323,2026-05-11 15:08:26,26.63,1
1778501307325,2026-05-11 15:08:27,26.52,1
1778501308327,2026-05-11 15:08:28,26.43,1
1778501309329,2026-05-11 15:08:29,26.75,1
1778501310332,2026-05-11 15:08:30,26.78,1
1778501311334,2026-05-11 15:08:31,27.07,1
1778501312337,2026-05-11 15:08:32,26.85,1
1778501313339,2026-05-11 15:08:33,27.11,1
1778501314341,2026-05-11 15:08:34,26.99,1
1778501315343,2026-05-11 15:08:35,27.23,1
1778501316345,2026-05-11 15:08:36,27.1,1
1778501317347,2026-05-11 15:08:37,27.19,1
1778501318349,2026-05-11 15:08:38,27.43,1
1778501319351,2026-05-11 15:08:39,27.39,1
1778501320353,2026-05-11 15:08:40,27.58,1
1778501321354,2026-05-11 15:08:41,27.52,1
1778501322357,2026-05-11 15:08:42,27.31,1
1778501323360,2026-05-11 15:08:43,27.51,1
1778501324362,2026-05-11 15:08:44,27.35,1
1778501325364,2026-05-11 15:08:45,27.32,1
1778501326365,2026-05-11 15:08:46,27.7,1
1778501327366,2026-05-11 15:08:47,27.66,1
1778501328368,2026-05-11 15:08:48,27.86,1
1778501329371,2026-05-11 15:08:49,27.52,1
1778501330372,2026-05-11 15:08:50,27.68,1
1778501331373,2026-05-11 15:08:51,27.6,1
1778501332375,2026-05-11 15:08:52,27.79,1
1778501333376,2026-05-11 15:08:53,27.84,1
1778501334378,2026-05-11 15:08:54,27.87,1
1778501335379,2026-05-11 15:08:55,27.64,1
1778501336381,2026-05-11 15:08:56,27.71,1
1778501337382,2026-05-11 15:08:57,27.98,1
1778501338383,2026-05-11 15:08:58,27.81,1
1778501339385,2026-05-11 15:08:59,27.81,1
1778501340386,2026-05-11 15:09:00,27.78,1
1778501341388,2026-05-11 15:09:01,28.07,1
1778501342390,2026-05-11 15:09:02,27.75,1
1778501343391,2026-05-11 15:09:03,27.87,1
1778501344394,2026-05-11 15:09:04,28.2,1
1778501345396,2026-05-11 15:09:05,27.95,1
1778501346398,2026-05-11 15:09:06,27.86,1
1778501347400,2026-05-11 15:09:07,27.84,1
1778501348402,2026-05-11 15:09:08,27.93,1
1778501349404,2026-05-11 15:09:09,27.98,1
1778501350405,2026-05-11 15:09:10,27.95,1
1778501351408,2026-05-11 15:09:11,28.05,1
1778501352410,2026-05-11 15:09:12,27.93,1
1778501353412,2026-05-11 15:09:13,28.16,1
