timestamp_ms,timestamp,air_humidity,sensor_alive
1778315054621,2026-05-09 11:24:14,58.29,1
1778315055624,2026-05-09 11:24:15,58.93,1
1778315056627,2026-05-09 11:24:16,59.48,1
1778315057629,2026-05-09 11:24:17,59.09,1
1778315058631,2026-05-09 11:24:18,59.76,1
1778315059633,2026-05-09 11:24:19,59.68,1
1778315060636,2026-05-09 11:24:20,59.43,1
1778315061638,2026-05-09 11:24:21,59.63,1
1778315062641,2026-05-09 11:24:22,59.59,1
1778315063643,2026-05-09 11:24:23,60.45,1
1778315064645,2026-05-09 11:24:24,60.01,1
1778315065651,2026-05-09 11:24:25,60.08,1
1778315066653,2026-05-09 11:24:26,60.18,1
1778315067657,2026-05-09 11:24:27,61.05,1
1778315068662,2026-05-09 11:24:28,60.5,1
1778315069665,2026-05-09 11:24:29,61.07,1
1778315070671,2026-05-09 11:24:30,60.86,1
1778315071673,2026-05-09 11:24:31,61.15,1
1778315072677,2026-05-09 11:24:32,61.42,1
1778315073679,2026-05-09 11:24:33,62.09,1
1778315074681,2026-05-09 11:24:34,61.73,1
1778315075684,2026-05-09 11:24:35,61.67,1
1778315076686,2026-05-09 11:24:36,62.39,1
1778315077688,2026-05-09 11:24:37,62.58,1
1778315078690,2026-05-09 11:24:38,62.26,1
1778315079693,2026-05-09 11:24:39,62.99,1
1778315080695,2026-05-09 11:24:40,63.13,1
1778315081701,2026-05-09 11:24:41,62.86,1
1778315082704,2026-05-09 11:24:42,63.06,1
1778315083706,2026-05-09 11:24:43,63.46,1
1778315084708,2026-05-09 11:24:44,63.61,1
1778315085709,2026-05-09 11:24:45,63.27,1
1778315086711,2026-05-09 11:24:46,63.89,1
1778315087712,2026-05-09 11:24:47,64.05,1
1778315088714,2026-05-09 11:24:48,64.47,1
1778315089716,2026-05-09 11:24:49,64.6,1
1778315090718,2026-05-09 11:24:50,64.79,1
1778315091719,2026-05-09 11:24:51,64.84,1
1778315092721,2026-05-09 11:24:52,64.88,1
1778315093722,2026-05-09 11:24:53,65.27,1
1778315094724,2026-05-09 11:24:54,64.48,1
1778315095726,2026-05-09 11:24:55,64.62,1
1778315096727,2026-05-09 11:24:56,65.23,1
1778315097729,2026-05-09 11:24:57,64.89,1
1778315098730,2026-05-09 11:24:58,65.49,1
1778315099732,2026-05-09 11:24:59,65.51,1
1778315100738,2026-05-09 11:25:00,65.27,1
1778315101740,2026-05-09 11:25:01,65.63,1
1778315102745,2026-05-09 11:25:02,66.09,1
1778315103748,2026-05-09 11:25:03,65.57,1
1778315104750,2026-05-09 11:25:04,65.73,1
1778315105753,2026-05-09 11:25:05,66.42,1
1778315106759,2026-05-09 11:25:06,66.49,1
1778315107765,2026-05-09 11:25:07,66.71,1
1778315108768,2026-05-09 11:25:08,66.74,1
1778315109771,2026-05-09 11:25:09,66.77,1
1778315110776,2026-05-09 11:25:10,66.76,1
1778315111779,2026-05-09 11:25:11,67.16,1
1778315112784,2026-05-09 11:25:12,66.67,1
1778315113786,2026-05-09 11:25:13,66.94,1
1778315114790,2026-05-09 11:25:14,66.73,1
1778315115794,2026-05-09 11:25:15,66.95,1
1778315116799,2026-05-09 11:25:16,66.82,1
1778315117802,2026-05-09 11:25:17,67.58,1
1778315118809,2026-05-09 11:25:18,67.27,1
1778315119814,2026-05-09 11:25:19,67.9,1
1778315120821,2026-05-09 11:25:20,67.81,1
1778315121823,2026-05-09 11:25:21,68.05,1
1778315122830,2026-05-09 11:25:22,67.13,1
1778315123836,2026-05-09 11:25:23,67.42,1
1778315124843,2026-05-09 11:25:24,67.22,1
1778315125844,2026-05-09 11:25:25,68.12,1
1778315126846,2026-05-09 11:25:26,68.01,1
1778315127851,2026-05-09 11:25:27,67.46,1
1778315128858,2026-05-09 11:25:28,67.45,1
1778315129860,2026-05-09 11:25:29,67.95,1
1778315130865,2026-05-09 11:25:30,67.69,1
1778315131870,2026-05-09 11:25:31,68.19,1
1778315132873,2026-05-09 11:25:32,68.42,1
1778315133875,2026-05-09 11:25:33,67.6,1
1778315134877,2026-05-09 11:25:34,67.72,1
1778315135881,2026-05-09 11:25:35,67.84,1
1778315136884,2026-05-09 11:25:36,68.26,1
1778315137885,2026-05-09 11:25:37,68.14,1
1778315138891,2026-05-09 11:25:38,68.38,1
1778315139898,2026-05-09 11:25:39,68.28,1
1778315140904,2026-05-09 11:25:40,68.08,1
1778315141906,2026-05-09 11:25:41,67.68,1
1778315142910,2026-05-09 11:25:42,68.44,1
1778315143914,2026-05-09 11:25:43,68.2,1
1778315144920,2026-05-09 11:25:44,67.74,1
1778315145924,2026-05-09 11:25:45,68.23,1
1778315146928,2026-05-09 11:25:46,67.49,1
1778315147932,2026-05-09 11:25:47,67.98,1
1778315148934,2026-05-09 11:25:48,67.48,1
1778315149936,2026-05-09 11:25:49,67.49,1
1778315150940,2026-05-09 11:25:50,67.63,1
1778315151942,2026-05-09 11:25:51,67.28,1
1778315152944,2026-05-09 11:25:52,67.6,1
1778315153945,2026-05-09 11:25:53,67.94,1
1778315154948,2026-05-09 11:25:54,67.15,1
1778315155952,2026-05-09 11:25:55,67.16,1
1778315156956,2026-05-09 11:25:56,67.55,1
1778315157958,2026-05-09 11:25:57,67.03,1
1778315158960,2026-05-09 11:25:58,67.37,1
1778315159962,2026-05-09 11:25:59,66.72,1
1778315160964,2026-05-09 11:26:00,67.4,1
1778315161966,2026-05-09 11:26:01,67.48,1
1778315162968,2026-05-09 11:26:02,66.49,1
1778315163969,2026-05-09 11:26:03,66.38,1
1778315164975,2026-05-09 11:26:04,66.92,1
1778315165986,2026-05-09 11:26:05,66.51,1
1778315166988,2026-05-09 11:26:06,66.31,1
1778315167990,2026-05-09 11:26:07,66.21,1
1778315168991,2026-05-09 11:26:08,66.08,1
1778315169993,2026-05-09 11:26:09,66.05,1
1778315170995,2026-05-09 11:26:10,66.53,1
1778315171996,2026-05-09 11:26:11,65.92,1
1778315172998,2026-05-09 11:26:12,65.81,1
1778315174000,2026-05-09 11:26:14,66.13,1
1778315175001,2026-05-09 11:26:15,65.61,1
1778315176003,2026-05-09 11:26:16,65.5,1
1778315177004,2026-05-09 11:26:17,65.91,1
1778315178006,2026-05-09 11:26:18,64.87,1
1778315179008,2026-05-09 11:26:19,65.18,1
1778315180010,2026-05-09 11:26:20,64.95,1
1778315181013,2026-05-09 11:26:21,65.45,1
1778315182015,2026-05-09 11:26:22,65.1,1
1778315183017,2026-05-09 11:26:23,65.05,1
1778315184019,2026-05-09 11:26:24,64.08,1
1778315185020,2026-05-09 11:26:25,64.69,1
1778315186022,2026-05-09 11:26:26,63.84,1
1778315187024,2026-05-09 11:26:27,64.45,1
1778315188026,2026-05-09 11:26:28,64.27,1
1778315189060,2026-05-09 11:26:29,64.33,1
1778315190083,2026-05-09 11:26:30,63.63,1
1778315191085,2026-05-09 11:26:31,63.39,1
1778315192086,2026-05-09 11:26:32,63.41,1
1778315193088,2026-05-09 11:26:33,63.73,1
1778315194090,2026-05-09 11:26:34,63.03,1
1778315195093,2026-05-09 11:26:35,62.74,1
1778315196095,2026-05-09 11:26:36,62.73,1
1778315197097,2026-05-09 11:26:37,63.01,1
1778315198099,2026-05-09 11:26:38,62.88,1
1778315199100,2026-05-09 11:26:39,62.24,1
1778315200102,2026-05-09 11:26:40,62.03,1
1778315201104,2026-05-09 11:26:41,61.54,1
1778315202106,2026-05-09 11:26:42,61.47,1
1778315203108,2026-05-09 11:26:43,61.22,1
1778315204109,2026-05-09 11:26:44,61.34,1
1778315205110,2026-05-09 11:26:45,60.9,1
1778315206112,2026-05-09 11:26:46,61.06,1
1778315207114,2026-05-09 11:26:47,61.31,1
1778315208116,2026-05-09 11:26:48,60.95,1
1778315209117,2026-05-09 11:26:49,60.74,1
1778315210119,2026-05-09 11:26:50,60.27,1
1778315211121,2026-05-09 11:26:51,60.33,1
1778315212123,2026-05-09 11:26:52,60.47,1
1778315213125,2026-05-09 11:26:53,60.45,1
1778315214127,2026-05-09 11:26:54,59.91,1
1778315215128,2026-05-09 11:26:55,59.3,1
1778315216130,2026-05-09 11:26:56,59.88,1
1778315217132,2026-05-09 11:26:57,59.6,1
1778315218134,2026-05-09 11:26:58,58.99,1
1778315219136,2026-05-09 11:26:59,58.7,1
1778315220137,2026-05-09 11:27:00,58.7,1
1778315221139,2026-05-09 11:27:01,58.51,1
1778315222141,2026-05-09 11:27:02,58.11,1
1778315223142,2026-05-09 11:27:03,58.02,1
1778315224144,2026-05-09 11:27:04,57.75,1
1778315225146,2026-05-09 11:27:05,57.97,1
1778315226148,2026-05-09 11:27:06,58.03,1
1778315227149,2026-05-09 11:27:07,57.65,1
1778315228151,2026-05-09 11:27:08,57.1,1
1778315229152,2026-05-09 11:27:09,57.0,1
1778315230153,2026-05-09 11:27:10,57.64,1
1778315231156,2026-05-09 11:27:11,57.54,1
1778315232158,2026-05-09 11:27:12,56.91,1
1778315233159,2026-05-09 11:27:13,57.06,1
1778315234161,2026-05-09 11:27:14,56.6,1
1778315235162,2026-05-09 11:27:15,56.26,1
1778315236164,2026-05-09 11:27:16,55.98,1
1778315237166,2026-05-09 11:27:17,56.46,1
1778315238168,2026-05-09 11:27:18,56.37,1
1778315239169,2026-05-09 11:27:19,56.34,1
1778315240171,2026-05-09 11:27:20,55.73,1
1778315241173,2026-05-09 11:27:21,55.24,1
1778315242175,2026-05-09 11:27:22,55.05,1
1778315243177,2026-05-09 11:27:23,54.89,1
1778315244179,2026-05-09 11:27:24,55.33,1
1778315245180,2026-05-09 11:27:25,55.1,1
1778315246183,2026-05-09 11:27:26,54.51,1
1778315247184,2026-05-09 11:27:27,54.84,1
1778315248186,2026-05-09 11:27:28,54.92,1
1778315249188,2026-05-09 11:27:29,54.61,1
1778315250189,2026-05-09 11:27:30,53.92,1
1778315251192,2026-05-09 11:27:31,54.71,1
1778315252193,2026-05-09 11:27:32,54.35,1
1778315253195,2026-05-09 11:27:33,53.8,1
1778315254197,2026-05-09 11:27:34,53.46,1
1778315255198,2026-05-09 11:27:35,54.1,1
1778315256200,2026-05-09 11:27:36,53.77,1
1778315257202,2026-05-09 11:27:37,53.21,1
1778315258203,2026-05-09 11:27:38,53.06,1
1778315259205,2026-05-09 11:27:39,53.82,1
1778315260207,2026-05-09 11:27:40,53.14,1
1778315261209,2026-05-09 11:27:41,53.1,1
1778315262211,2026-05-09 11:27:42,52.75,1
1778315263213,2026-05-09 11:27:43,53.54,1
1778315264214,2026-05-09 11:27:44,53.21,1
1778315265216,2026-05-09 11:27:45,52.47,1
1778315266218,2026-05-09 11:27:46,52.48,1
1778315267219,2026-05-09 11:27:47,52.78,1
1778315268221,2026-05-09 11:27:48,52.82,1
1778315269223,2026-05-09 11:27:49,52.43,1
1778315270224,2026-05-09 11:27:50,53.04,1
1778315271226,2026-05-09 11:27:51,52.95,1
1778315272228,2026-05-09 11:27:52,51.97,1
1778315273230,2026-05-09 11:27:53,51.99,1
1778315274231,2026-05-09 11:27:54,52.65,1
1778315275233,2026-05-09 11:27:55,51.93,1
1778315276235,2026-05-09 11:27:56,52.18,1
1778315277238,2026-05-09 11:27:57,52.51,1
1778315278240,2026-05-09 11:27:58,52.41,1
1778315279241,2026-05-09 11:27:59,52.42,1
1778315280243,2026-05-09 11:28:00,52.24,1
1778315281245,2026-05-09 11:28:01,51.62,1
1778315282247,2026-05-09 11:28:02,52.06,1
1778315283248,2026-05-09 11:28:03,52.24,1
1778315284250,2026-05-09 11:28:04,51.59,1
1778315285251,2026-05-09 11:28:05,51.75,1
1778315286253,2026-05-09 11:28:06,51.65,1
1778315287255,2026-05-09 11:28:07,52.49,1
1778315288257,2026-05-09 11:28:08,51.79,1
1778315289258,2026-05-09 11:28:09,51.62,1
1778315290261,2026-05-09 11:28:10,51.77,1
1778315291263,2026-05-09 11:28:11,51.89,1
1778315292264,2026-05-09 11:28:12,51.84,1
1778315293266,2026-05-09 11:28:13,52.38,1
1778315294268,2026-05-09 11:28:14,52.05,1
1778315295269,2026-05-09 11:28:15,52.33,1
1778315296271,2026-05-09 11:28:16,51.72,1
1778315297273,2026-05-09 11:28:17,52.61,1
1778315298275,2026-05-09 11:28:18,51.84,1
1778315299277,2026-05-09 11:28:19,52.02,1
1778315300278,2026-05-09 11:28:20,52.25,1
1778315301281,2026-05-09 11:28:21,52.41,1
1778315302283,2026-05-09 11:28:22,51.95,1
1778315303284,2026-05-09 11:28:23,52.73,1
1778315304285,2026-05-09 11:28:24,52.82,1
1778315305287,2026-05-09 11:28:25,52.11,1
1778315306289,2026-05-09 11:28:26,52.07,1
1778315307291,2026-05-09 11:28:27,52.54,1
1778315308292,2026-05-09 11:28:28,52.51,1
1778315309294,2026-05-09 11:28:29,53.11,1
1778315310296,2026-05-09 11:28:30,52.72,1
1778315311298,2026-05-09 11:28:31,53.34,1
1778315312299,2026-05-09 11:28:32,53.01,1
1778315313301,2026-05-09 11:28:33,52.98,1
1778315314303,2026-05-09 11:28:34,53.19,1
1778315315305,2026-05-09 11:28:35,52.9,1
1778315316307,2026-05-09 11:28:36,53.79,1
1778315317309,2026-05-09 11:28:37,53.26,1
1778315318311,2026-05-09 11:28:38,54.02,1
1778315319313,2026-05-09 11:28:39,53.34,1
1778315320315,2026-05-09 11:28:40,54.05,1
1778315321317,2026-05-09 11:28:41,53.42,1
1778315322319,2026-05-09 11:28:42,53.81,1
1778315323320,2026-05-09 11:28:43,54.43,1
1778315324322,2026-05-09 11:28:44,54.26,1
1778315325327,2026-05-09 11:28:45,54.29,1
1778315326333,2026-05-09 11:28:46,54.57,1
1778315327335,2026-05-09 11:28:47,54.4,1
1778315328336,2026-05-09 11:28:48,54.86,1
1778315329339,2026-05-09 11:28:49,55.18,1
1778315330344,2026-05-09 11:28:50,54.69,1
1778315331348,2026-05-09 11:28:51,55.48,1
1778315332351,2026-05-09 11:28:52,54.85,1
1778315333356,2026-05-09 11:28:53,55.4,1
1778315334360,2026-05-09 11:28:54,55.38,1
1778315335365,2026-05-09 11:28:55,55.71,1
1778315336371,2026-05-09 11:28:56,55.55,1
1778315337373,2026-05-09 11:28:57,55.52,1
1778315338377,2026-05-09 11:28:58,55.66,1
1778315339382,2026-05-09 11:28:59,56.25,1
1778315340384,2026-05-09 11:29:00,55.96,1
1778315341388,2026-05-09 11:29:01,56.87,1
1778315342393,2026-05-09 11:29:02,56.34,1
1778315343397,2026-05-09 11:29:03,57.2,1
1778315344398,2026-05-09 11:29:04,56.82,1
1778315345405,2026-05-09 11:29:05,56.95,1
1778315346412,2026-05-09 11:29:06,57.25,1
1778315347416,2026-05-09 11:29:07,57.05,1
1778315348418,2026-05-09 11:29:08,57.91,1
1778315349421,2026-05-09 11:29:09,57.23,1
1778315350425,2026-05-09 11:29:10,57.83,1
1778315351429,2026-05-09 11:29:11,58.47,1
1778315352431,2026-05-09 11:29:12,57.79,1
1778315353433,2026-05-09 11:29:13,58.39,1
1778315354435,2026-05-09 11:29:14,58.6,1
1778315355438,2026-05-09 11:29:15,58.4,1
1778315356441,2026-05-09 11:29:16,58.86,1
1778315357443,2026-05-09 11:29:17,58.93,1
1778315358445,2026-05-09 11:29:18,58.71,1
1778315359449,2026-05-09 11:29:19,59.61,1
1778315360451,2026-05-09 11:29:20,59.89,1
1778315361453,2026-05-09 11:29:21,59.81,1
1778315362455,2026-05-09 11:29:22,60.25,1
1778315363462,2026-05-09 11:29:23,60.39,1
1778315364464,2026-05-09 11:29:24,59.83,1
1778315365466,2026-05-09 11:29:25,60.49,1
1778315366468,2026-05-09 11:29:26,60.2,1
1778315367472,2026-05-09 11:29:27,60.55,1
1778315368475,2026-05-09 11:29:28,61.3,1
1778315369477,2026-05-09 11:29:29,61.12,1
1778315370481,2026-05-09 11:29:30,61.54,1
1778315371484,2026-05-09 11:29:31,60.88,1
1778315372488,2026-05-09 11:29:32,61.31,1
1778315373489,2026-05-09 11:29:33,61.74,1
1778315374492,2026-05-09 11:29:34,61.64,1
1778315375494,2026-05-09 11:29:35,61.86,1
1778315376497,2026-05-09 11:29:36,61.89,1
1778315377499,2026-05-09 11:29:37,62.78,1
1778315378501,2026-05-09 11:29:38,62.66,1
1778315379502,2026-05-09 11:29:39,62.57,1
1778315380505,2026-05-09 11:29:40,62.55,1
1778315381508,2026-05-09 11:29:41,63.29,1
1778315382513,2026-05-09 11:29:42,63.12,1
1778315383517,2026-05-09 11:29:43,63.18,1
1778315384520,2026-05-09 11:29:44,63.04,1
1778315385523,2026-05-09 11:29:45,63.16,1
1778315386526,2026-05-09 11:29:46,63.79,1
1778315387530,2026-05-09 11:29:47,63.44,1
1778315388532,2026-05-09 11:29:48,63.88,1
1778315389534,2026-05-09 11:29:49,63.83,1
1778315390537,2026-05-09 11:29:50,63.84,1
1778315391541,2026-05-09 11:29:51,64.74,1
1778315392543,2026-05-09 11:29:52,64.85,1
1778315393544,2026-05-09 11:29:53,64.26,1
1778315394546,2026-05-09 11:29:54,65.0,1
1778315395547,2026-05-09 11:29:55,64.81,1
1778315396550,2026-05-09 11:29:56,65.22,1
1778315397551,2026-05-09 11:29:57,64.77,1
1778315398553,2026-05-09 11:29:58,65.47,1
1778315399555,2026-05-09 11:29:59,65.84,1
1778315400557,2026-05-09 11:30:00,65.29,1
1778315401563,2026-05-09 11:30:01,65.55,1
1778315402572,2026-05-09 11:30:02,65.59,1
1778315403575,2026-05-09 11:30:03,66.07,1
1778315404576,2026-05-09 11:30:04,66.47,1
1778315405579,2026-05-09 11:30:05,66.09,1
1778315406581,2026-05-09 11:30:06,65.98,1
1778315407583,2026-05-09 11:30:07,66.46,1
1778315408584,2026-05-09 11:30:08,66.24,1
1778315409586,2026-05-09 11:30:09,66.89,1
1778315410588,2026-05-09 11:30:10,67.05,1
1778315411591,2026-05-09 11:30:11,67.1,1
1778315412593,2026-05-09 11:30:12,66.54,1
1778315413596,2026-05-09 11:30:13,67.02,1
1778315414600,2026-05-09 11:30:14,67.46,1
1778315415603,2026-05-09 11:30:15,67.03,1
1778315416606,2026-05-09 11:30:16,66.7,1
1778315417608,2026-05-09 11:30:17,66.9,1
1778315418610,2026-05-09 11:30:18,67.51,1
1778315419614,2026-05-09 11:30:19,67.72,1
1778315420617,2026-05-09 11:30:20,67.3,1
1778315421621,2026-05-09 11:30:21,67.95,1
1778315422627,2026-05-09 11:30:22,67.83,1
1778315423632,2026-05-09 11:30:23,67.93,1
1778315424637,2026-05-09 11:30:24,67.95,1
1778315425639,2026-05-09 11:30:25,67.48,1
1778315426642,2026-05-09 11:30:26,67.63,1
1778315427646,2026-05-09 11:30:27,68.09,1
1778315428649,2026-05-09 11:30:28,67.48,1
1778315429652,2026-05-09 11:30:29,67.6,1
1778315430654,2026-05-09 11:30:30,68.13,1
1778315431658,2026-05-09 11:30:31,68.37,1
1778315432661,2026-05-09 11:30:32,67.67,1
1778315433667,2026-05-09 11:30:33,68.0,1
1778315434668,2026-05-09 11:30:34,68.18,1
1778315435670,2026-05-09 11:30:35,68.24,1
1778315436677,2026-05-09 11:30:36,67.52,1
1778315437679,2026-05-09 11:30:37,68.28,1
1778315438682,2026-05-09 11:30:38,67.52,1
1778315439685,2026-05-09 11:30:39,67.55,1
1778315440690,2026-05-09 11:30:40,68.09,1
1778315441695,2026-05-09 11:30:41,67.78,1
1778315442697,2026-05-09 11:30:42,67.92,1
1778315443699,2026-05-09 11:30:43,67.86,1
1778315444701,2026-05-09 11:30:44,67.6,1
1778315445702,2026-05-09 11:30:45,67.98,1
1778315446705,2026-05-09 11:30:46,67.85,1
1778315447706,2026-05-09 11:30:47,68.24,1
1778315448708,2026-05-09 11:30:48,67.69,1
1778315449709,2026-05-09 11:30:49,67.98,1
1778315450711,2026-05-09 11:30:50,68.2,1
1778315451713,2026-05-09 11:30:51,67.33,1
1778315452716,2026-05-09 11:30:52,67.72,1
1778315453718,2026-05-09 11:30:53,67.43,1
1778315454720,2026-05-09 11:30:54,67.65,1
1778315455723,2026-05-09 11:30:55,67.62,1
1778315456725,2026-05-09 11:30:56,67.84,1
1778315457727,2026-05-09 11:30:57,67.69,1
1778315458728,2026-05-09 11:30:58,67.42,1
1778315459730,2026-05-09 11:30:59,67.42,1
1778315460732,2026-05-09 11:31:00,66.78,1
1778315461734,2026-05-09 11:31:01,67.2,1
1778315462736,2026-05-09 11:31:02,67.4,1
1778315463737,2026-05-09 11:31:03,67.26,1
1778315464740,2026-05-09 11:31:04,67.01,1
1778315465741,2026-05-09 11:31:05,66.32,1
1778315466744,2026-05-09 11:31:06,66.22,1
1778315467746,2026-05-09 11:31:07,66.84,1
1778315468748,2026-05-09 11:31:08,66.95,1
1778315469750,2026-05-09 11:31:09,66.28,1
1778315470751,2026-05-09 11:31:10,66.56,1
1778315471754,2026-05-09 11:31:11,65.91,1
1778315472756,2026-05-09 11:31:12,66.37,1
1778315473757,2026-05-09 11:31:13,65.92,1
1778315474759,2026-05-09 11:31:14,65.43,1
1778315475762,2026-05-09 11:31:15,65.89,1
1778315476764,2026-05-09 11:31:16,65.93,1
1778315477766,2026-05-09 11:31:17,65.66,1
1778315478767,2026-05-09 11:31:18,65.8,1
1778315479769,2026-05-09 11:31:19,65.05,1
1778315480771,2026-05-09 11:31:20,64.74,1
1778315481773,2026-05-09 11:31:21,64.48,1
1778315482775,2026-05-09 11:31:22,64.55,1
1778315483778,2026-05-09 11:31:23,64.45,1
1778315484783,2026-05-09 11:31:24,64.5,1
1778315485786,2026-05-09 11:31:25,64.62,1
1778315486788,2026-05-09 11:31:26,64.4,1
1778315487790,2026-05-09 11:31:27,63.84,1
1778315488792,2026-05-09 11:31:28,63.59,1
1778315489793,2026-05-09 11:31:29,63.81,1
1778315490795,2026-05-09 11:31:30,63.25,1
1778315491797,2026-05-09 11:31:31,63.09,1
1778315492799,2026-05-09 11:31:32,63.07,1
1778315493801,2026-05-09 11:31:33,62.93,1
1778315494803,2026-05-09 11:31:34,62.8,1
1778315495804,2026-05-09 11:31:35,62.97,1
1778315496807,2026-05-09 11:31:36,62.52,1
1778315497809,2026-05-09 11:31:37,62.58,1
1778315498810,2026-05-09 11:31:38,62.72,1
1778315499812,2026-05-09 11:31:39,62.49,1
1778315500814,2026-05-09 11:31:40,62.09,1
1778315501815,2026-05-09 11:31:41,62.04,1
1778315502817,2026-05-09 11:31:42,61.44,1
1778315503818,2026-05-09 11:31:43,62.01,1
1778315504820,2026-05-09 11:31:44,61.94,1
1778315505822,2026-05-09 11:31:45,60.89,1
1778315506824,2026-05-09 11:31:46,61.51,1
1778315507825,2026-05-09 11:31:47,61.21,1
1778315508827,2026-05-09 11:31:48,60.95,1
1778315509829,2026-05-09 11:31:49,60.66,1
1778315510830,2026-05-09 11:31:50,60.57,1
1778315511833,2026-05-09 11:31:51,60.62,1
1778315512835,2026-05-09 11:31:52,59.83,1
1778315513838,2026-05-09 11:31:53,59.52,1
1778315514842,2026-05-09 11:31:54,59.6,1
1778315515843,2026-05-09 11:31:55,60.03,1
1778315516846,2026-05-09 11:31:56,59.01,1
1778315517848,2026-05-09 11:31:57,59.61,1
1778315518853,2026-05-09 11:31:58,59.1,1
1778315519854,2026-05-09 11:31:59,58.79,1
1778315520857,2026-05-09 11:32:00,59.14,1
1778315521859,2026-05-09 11:32:01,58.41,1
1778315522861,2026-05-09 11:32:02,58.54,1
1778315523862,2026-05-09 11:32:03,58.25,1
1778315524864,2026-05-09 11:32:04,58.48,1
1778315525866,2026-05-09 11:32:05,57.87,1
1778315526869,2026-05-09 11:32:06,57.69,1
1778315527872,2026-05-09 11:32:07,57.78,1
1778315528873,2026-05-09 11:32:08,57.52,1
1778315529876,2026-05-09 11:32:09,57.85,1
1778315530878,2026-05-09 11:32:10,56.92,1
1778315531881,2026-05-09 11:32:11,57.41,1
1778315532885,2026-05-09 11:32:12,56.92,1
1778315533891,2026-05-09 11:32:13,56.81,1
1778315534894,2026-05-09 11:32:14,56.81,1
1778315535896,2026-05-09 11:32:15,56.41,1
1778315536899,2026-05-09 11:32:16,55.82,1
1778315537905,2026-05-09 11:32:17,56.03,1
1778315538907,2026-05-09 11:32:18,56.02,1
1778315539910,2026-05-09 11:32:19,55.55,1
1778315540918,2026-05-09 11:32:20,55.46,1
1778315541920,2026-05-09 11:32:21,55.15,1
1778315542924,2026-05-09 11:32:22,55.32,1
1778315543927,2026-05-09 11:32:23,55.57,1
1778315544929,2026-05-09 11:32:24,54.74,1
1778315545932,2026-05-09 11:32:25,54.86,1
1778315546934,2026-05-09 11:32:26,54.89,1
1778315547936,2026-05-09 11:32:27,54.94,1
1778315548938,2026-05-09 11:32:28,54.61,1
1778315549942,2026-05-09 11:32:29,54.07,1
1778315550944,2026-05-09 11:32:30,53.94,1
1778315551947,2026-05-09 11:32:31,54.67,1
1778315552949,2026-05-09 11:32:32,54.21,1
1778315553951,2026-05-09 11:32:33,53.71,1
1778315554952,2026-05-09 11:32:34,53.49,1
1778315555954,2026-05-09 11:32:35,54.01,1
1778315556956,2026-05-09 11:32:36,54.1,1
1778315557957,2026-05-09 11:32:37,54.08,1
1778315558959,2026-05-09 11:32:38,53.16,1
1778315559961,2026-05-09 11:32:39,53.61,1
1778315560962,2026-05-09 11:32:40,53.22,1
1778315561964,2026-05-09 11:32:41,52.8,1
1778315562966,2026-05-09 11:32:42,53.06,1
1778315563969,2026-05-09 11:32:43,52.76,1
1778315564970,2026-05-09 11:32:44,52.53,1
1778315565972,2026-05-09 11:32:45,53.14,1
1778315566974,2026-05-09 11:32:46,52.87,1
1778315567976,2026-05-09 11:32:47,53.12,1
1778315568978,2026-05-09 11:32:48,52.85,1
1778315569980,2026-05-09 11:32:49,53.06,1
1778315570981,2026-05-09 11:32:50,52.72,1
1778315571983,2026-05-09 11:32:51,52.95,1
1778315572984,2026-05-09 11:32:52,52.34,1
1778315573986,2026-05-09 11:32:53,52.63,1
1778315574988,2026-05-09 11:32:54,52.44,1
1778315575989,2026-05-09 11:32:55,51.91,1
1778315576991,2026-05-09 11:32:56,51.91,1
1778315577993,2026-05-09 11:32:57,52.25,1
1778315578995,2026-05-09 11:32:58,52.57,1
1778315579997,2026-05-09 11:32:59,51.64,1
1778315580999,2026-05-09 11:33:00,52.18,1
1778315582001,2026-05-09 11:33:02,52.45,1
1778315583003,2026-05-09 11:33:03,51.96,1
1778315584005,2026-05-09 11:33:04,52.47,1
1778315585006,2026-05-09 11:33:05,51.7,1
1778315586008,2026-05-09 11:33:06,51.73,1
1778315587010,2026-05-09 11:33:07,52.18,1
1778315588011,2026-05-09 11:33:08,51.92,1
1778315589013,2026-05-09 11:33:09,52.2,1
1778315590014,2026-05-09 11:33:10,51.91,1
1778315591016,2026-05-09 11:33:11,52.41,1
1778315592018,2026-05-09 11:33:12,51.72,1
1778315593020,2026-05-09 11:33:13,52.14,1
1778315594021,2026-05-09 11:33:14,52.5,1
1778315595023,2026-05-09 11:33:15,52.12,1
1778315596025,2026-05-09 11:33:16,52.19,1
1778315597027,2026-05-09 11:33:17,52.36,1
1778315598029,2026-05-09 11:33:18,52.48,1
1778315599031,2026-05-09 11:33:19,51.68,1
1778315600033,2026-05-09 11:33:20,51.86,1
1778315601035,2026-05-09 11:33:21,52.12,1
1778315602037,2026-05-09 11:33:22,52.0,1
1778315603038,2026-05-09 11:33:23,52.52,1
1778315604041,2026-05-09 11:33:24,52.25,1
1778315605042,2026-05-09 11:33:25,52.39,1
1778315606045,2026-05-09 11:33:26,52.11,1
1778315607047,2026-05-09 11:33:27,52.24,1
1778315608049,2026-05-09 11:33:28,52.17,1
1778315609051,2026-05-09 11:33:29,52.21,1
1778315610053,2026-05-09 11:33:30,52.38,1
1778315611055,2026-05-09 11:33:31,53.07,1
1778315612057,2026-05-09 11:33:32,52.42,1
1778315613059,2026-05-09 11:33:33,53.17,1
