timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,is_anomaly,anomaly_type
1778315572886,2026-05-09 11:32:52,27.83,52.34,42.0,0.0,0,0,normal
1778315573888,2026-05-09 11:32:53,28.02,52.63,41.88,0.0,0,0,normal
1778315574890,2026-05-09 11:32:54,28.0,52.44,41.78,0.0,0,0,normal
1778315575892,2026-05-09 11:32:55,28.21,51.91,41.66,0.0,0,0,normal
1778315576893,2026-05-09 11:32:56,27.84,51.91,41.53,0.0,0,0,normal
1778315577895,2026-05-09 11:32:57,28.01,52.25,41.44,0.0,0,0,normal
1778315578898,2026-05-09 11:32:58,27.82,52.57,41.37,0.0,0,0,normal
1778315579900,2026-05-09 11:32:59,28.15,51.64,41.27,0.0,0,0,normal
1778315580901,2026-05-09 11:33:00,27.88,52.18,41.17,0.0,0,0,normal
1778315581903,2026-05-09 11:33:01,27.95,52.45,41.08,0.0,0,0,normal
1778315582905,2026-05-09 11:33:02,28.04,51.96,40.98,0.0,0,0,normal
1778315583907,2026-05-09 11:33:03,28.13,52.47,40.9,0.0,0,0,normal
1778315584908,2026-05-09 11:33:04,27.81,51.7,40.82,0.0,0,0,normal
1778315585911,2026-05-09 11:33:05,27.92,51.73,40.76,0.0,0,0,normal
1778315586913,2026-05-09 11:33:06,27.85,52.18,40.66,0.0,0,0,normal
1778315587915,2026-05-09 11:33:07,27.92,51.92,40.56,0.0,0,0,normal
1778315588917,2026-05-09 11:33:08,27.98,52.2,40.48,0.0,0,0,normal
1778315589919,2026-05-09 11:33:09,27.57,51.91,40.35,0.0,0,0,normal
1778315590925,2026-05-09 11:33:10,27.85,52.41,40.25,0.0,0,0,normal
1778315591931,2026-05-09 11:33:11,27.96,51.72,40.13,0.0,0,0,normal
1778315592932,2026-05-09 11:33:12,27.64,52.14,40.06,0.0,0,0,normal
1778315593934,2026-05-09 11:33:13,27.79,52.5,40.0,0.0,0,0,normal
1778315594936,2026-05-09 11:33:14,27.75,52.12,39.9,0.0,0,0,normal
1778315595939,2026-05-09 11:33:15,27.66,52.19,39.85,2.02,1,0,normal
1778315596941,2026-05-09 11:33:16,27.75,52.36,39.98,2.26,1,0,normal
1778315597943,2026-05-09 11:33:17,27.38,52.48,40.14,2.05,1,0,normal
1778315598945,2026-05-09 11:33:18,27.27,51.68,40.26,2.35,1,0,normal
1778315599946,2026-05-09 11:33:19,27.4,51.86,40.42,1.56,1,0,normal
1778315600949,2026-05-09 11:33:20,27.48,52.12,40.54,2.09,1,0,normal
1778315601951,2026-05-09 11:33:21,27.4,52.0,40.69,1.43,1,0,normal
1778315602953,2026-05-09 11:33:22,27.5,52.52,40.72,1.81,1,0,normal
1778315603955,2026-05-09 11:33:23,27.47,52.25,40.83,1.63,1,0,normal
1778315604957,2026-05-09 11:33:24,27.47,52.39,40.94,2.08,1,0,normal
1778315605959,2026-05-09 11:33:25,26.95,52.11,41.07,1.57,1,0,normal
1778315606961,2026-05-09 11:33:26,27.37,52.24,41.17,2.17,1,0,normal
1778315607963,2026-05-09 11:33:27,26.97,52.17,41.29,1.99,1,0,normal
1778315608965,2026-05-09 11:33:28,27.1,52.21,41.4,2.2,1,0,normal
1778315609966,2026-05-09 11:33:29,27.21,52.38,41.56,1.52,1,0,normal
1778315610969,2026-05-09 11:33:30,26.88,53.07,41.63,2.11,1,0,normal
1778315611971,2026-05-09 11:33:31,26.92,52.42,41.76,2.1,1,0,normal
1778315612972,2026-05-09 11:33:32,26.64,53.17,41.94,2.1,1,0,normal
1778315613974,2026-05-09 11:33:33,26.75,52.69,42.08,1.83,1,0,normal
1778315614975,2026-05-09 11:33:34,26.72,53.53,42.22,1.6,1,0,normal
1778315615977,2026-05-09 11:33:35,26.73,53.69,42.35,2.05,1,0,normal
1778315616979,2026-05-09 11:33:36,26.31,53.76,42.5,2.14,1,0,normal
1778315617981,2026-05-09 11:33:37,26.47,53.17,42.67,2.49,1,0,normal
1778315618982,2026-05-09 11:33:38,26.65,53.37,42.88,2.28,1,0,normal
1778315619984,2026-05-09 11:33:39,26.11,53.73,43.05,1.69,1,0,normal
1778315620985,2026-05-09 11:33:40,26.46,53.27,43.13,1.91,1,0,normal
1778315621987,2026-05-09 11:33:41,26.41,53.94,43.26,2.49,1,0,normal
1778315622989,2026-05-09 11:33:42,26.29,54.34,43.49,1.64,1,0,normal
1778315623991,2026-05-09 11:33:43,26.22,54.27,43.63,2.45,1,0,normal
1778315624993,2026-05-09 11:33:44,26.03,54.08,43.79,2.18,1,0,normal
1778315625995,2026-05-09 11:33:45,25.9,54.77,43.94,2.06,1,0,normal
1778315626997,2026-05-09 11:33:46,25.78,54.19,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315627999,2026-05-09 11:33:47,26.0,54.44,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315629001,2026-05-09 11:33:49,25.64,54.89,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315630005,2026-05-09 11:33:50,25.44,55.2,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315631008,2026-05-09 11:33:51,25.44,54.98,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315632009,2026-05-09 11:33:52,25.62,55.26,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315633012,2026-05-09 11:33:53,25.58,55.16,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315634014,2026-05-09 11:33:54,25.37,55.1,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315635015,2026-05-09 11:33:55,25.37,55.3,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315636017,2026-05-09 11:33:56,25.08,55.97,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315637019,2026-05-09 11:33:57,25.1,55.94,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315638020,2026-05-09 11:33:58,24.91,55.79,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315639022,2026-05-09 11:33:59,25.13,56.13,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315640024,2026-05-09 11:34:00,25.04,55.71,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315641027,2026-05-09 11:34:01,24.6,55.84,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315642029,2026-05-09 11:34:02,24.46,56.78,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315643031,2026-05-09 11:34:03,24.36,56.29,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315644033,2026-05-09 11:34:04,24.69,56.84,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315645035,2026-05-09 11:34:05,24.53,57.22,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315646037,2026-05-09 11:34:06,24.18,57.21,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315647039,2026-05-09 11:34:07,24.3,56.8,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315648041,2026-05-09 11:34:08,24.09,57.41,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315649043,2026-05-09 11:34:09,23.92,57.19,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315650044,2026-05-09 11:34:10,24.13,57.97,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315651046,2026-05-09 11:34:11,23.86,57.98,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315652048,2026-05-09 11:34:12,23.98,57.68,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315653050,2026-05-09 11:34:13,23.59,58.6,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315654051,2026-05-09 11:34:14,23.81,58.76,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315655053,2026-05-09 11:34:15,23.71,58.61,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315656055,2026-05-09 11:34:16,23.32,58.29,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315657057,2026-05-09 11:34:17,23.25,58.61,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315658059,2026-05-09 11:34:18,23.34,59.47,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315659060,2026-05-09 11:34:19,23.17,58.89,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315660062,2026-05-09 11:34:20,23.15,59.71,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315661064,2026-05-09 11:34:21,23.1,59.89,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315662066,2026-05-09 11:34:22,23.22,59.89,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315663067,2026-05-09 11:34:23,23.13,59.87,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315664069,2026-05-09 11:34:24,22.78,60.36,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315665071,2026-05-09 11:34:25,22.86,60.17,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315666072,2026-05-09 11:34:26,22.7,59.93,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315667075,2026-05-09 11:34:27,22.41,60.12,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315668078,2026-05-09 11:34:28,22.77,61.03,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315669083,2026-05-09 11:34:29,22.2,60.36,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315670085,2026-05-09 11:34:30,22.54,60.61,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315671087,2026-05-09 11:34:31,22.09,61.22,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315672089,2026-05-09 11:34:32,22.28,61.69,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315673091,2026-05-09 11:34:33,22.29,61.88,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315674093,2026-05-09 11:34:34,22.14,61.64,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315675094,2026-05-09 11:34:35,21.93,61.34,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315676096,2026-05-09 11:34:36,21.81,61.91,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315677099,2026-05-09 11:34:37,21.76,62.19,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315678100,2026-05-09 11:34:38,21.69,62.59,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315679102,2026-05-09 11:34:39,21.81,62.48,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315680105,2026-05-09 11:34:40,21.84,62.55,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315681107,2026-05-09 11:34:41,21.66,63.26,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315682108,2026-05-09 11:34:42,21.42,63.01,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315683110,2026-05-09 11:34:43,21.62,63.4,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315684112,2026-05-09 11:34:44,21.6,63.41,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315685114,2026-05-09 11:34:45,21.33,63.56,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315686116,2026-05-09 11:34:46,21.27,64.02,43.9,0.0,0,1,stuck_soil_moisture_sensor
1778315687118,2026-05-09 11:34:47,21.28,64.07,41.43,0.0,0,0,normal
1778315688119,2026-05-09 11:34:48,21.23,63.75,41.36,0.0,0,0,normal
1778315689121,2026-05-09 11:34:49,21.3,64.06,41.32,0.0,0,0,normal
1778315690123,2026-05-09 11:34:50,21.26,64.21,41.29,0.0,0,0,normal
1778315691126,2026-05-09 11:34:51,21.0,64.31,41.28,0.0,0,0,normal
1778315692128,2026-05-09 11:34:52,20.78,64.39,41.27,0.0,0,0,normal
1778315693130,2026-05-09 11:34:53,20.69,64.21,41.25,0.0,0,0,normal
1778315694132,2026-05-09 11:34:54,21.05,64.57,41.25,0.0,0,0,normal
1778315695134,2026-05-09 11:34:55,20.7,65.1,41.22,0.0,0,0,normal
1778315696136,2026-05-09 11:34:56,20.95,65.15,41.19,0.0,0,0,normal
1778315697138,2026-05-09 11:34:57,20.85,64.94,41.16,0.0,0,0,normal
1778315698140,2026-05-09 11:34:58,20.81,64.95,41.15,0.0,0,0,normal
1778315699142,2026-05-09 11:34:59,20.35,65.19,41.09,0.0,0,0,normal
1778315700144,2026-05-09 11:35:00,20.42,65.16,41.05,0.0,0,0,normal
1778315701146,2026-05-09 11:35:01,20.6,65.68,41.0,0.0,0,0,normal
1778315702148,2026-05-09 11:35:02,20.48,66.15,40.96,0.0,0,0,normal
1778315703150,2026-05-09 11:35:03,20.59,65.5,40.92,0.0,0,0,normal
1778315704151,2026-05-09 11:35:04,20.46,66.16,40.91,0.0,0,0,normal
1778315705153,2026-05-09 11:35:05,20.55,65.86,40.9,0.0,0,0,normal
1778315706155,2026-05-09 11:35:06,20.19,65.98,40.87,0.0,0,0,normal
1778315707157,2026-05-09 11:35:07,20.24,66.4,40.84,0.0,0,0,normal
1778315708159,2026-05-09 11:35:08,20.18,66.6,40.82,0.0,0,0,normal
1778315709161,2026-05-09 11:35:09,20.03,66.85,40.78,0.0,0,0,normal
1778315710163,2026-05-09 11:35:10,20.03,66.24,40.73,0.0,0,0,normal
1778315711165,2026-05-09 11:35:11,20.41,66.49,40.7,0.0,0,0,normal
1778315712167,2026-05-09 11:35:12,19.96,66.54,40.64,0.0,0,0,normal
1778315713169,2026-05-09 11:35:13,20.34,66.59,40.62,0.0,0,0,normal
1778315714171,2026-05-09 11:35:14,20.24,66.64,40.55,0.0,0,0,normal
1778315715173,2026-05-09 11:35:15,20.14,66.59,40.52,0.0,0,0,normal
1778315716175,2026-05-09 11:35:16,19.97,67.08,40.48,0.0,0,0,normal
1778315717177,2026-05-09 11:35:17,20.03,67.13,40.43,0.0,0,0,normal
1778315718178,2026-05-09 11:35:18,20.25,67.12,40.43,0.0,0,0,normal
1778315719180,2026-05-09 11:35:19,20.19,67.61,40.35,0.0,0,0,normal
1778315720182,2026-05-09 11:35:20,20.08,67.3,40.31,0.0,0,0,normal
1778315721184,2026-05-09 11:35:21,20.19,67.42,40.27,0.0,0,0,normal
1778315722186,2026-05-09 11:35:22,19.79,67.86,40.27,0.0,0,0,normal
1778315723188,2026-05-09 11:35:23,20.0,68.03,40.23,0.0,0,0,normal
1778315724189,2026-05-09 11:35:24,20.05,67.3,40.2,0.0,0,0,normal
1778315725191,2026-05-09 11:35:25,20.17,67.57,40.19,0.0,0,0,normal
1778315726193,2026-05-09 11:35:26,20.13,67.76,40.13,0.0,0,0,normal
1778315727195,2026-05-09 11:35:27,19.76,68.09,40.08,0.0,0,0,normal
1778315728196,2026-05-09 11:35:28,19.98,67.85,40.06,0.0,0,0,normal
1778315729198,2026-05-09 11:35:29,19.78,67.75,40.0,0.0,0,0,normal
1778315730200,2026-05-09 11:35:30,20.04,67.41,39.97,0.0,0,0,normal
1778315731202,2026-05-09 11:35:31,20.09,68.05,39.9,1.92,1,0,normal
1778315732203,2026-05-09 11:35:32,20.14,68.13,40.09,2.35,1,0,normal
1778315733205,2026-05-09 11:35:33,20.05,67.97,40.32,1.63,1,0,normal
1778315734206,2026-05-09 11:35:34,20.03,67.79,40.48,1.79,1,0,normal
1778315735208,2026-05-09 11:35:35,19.89,67.74,40.6,2.32,1,0,normal
1778315736210,2026-05-09 11:35:36,20.2,67.54,40.8,2.01,1,0,normal
1778315737211,2026-05-09 11:35:37,19.96,67.98,40.95,1.81,1,0,normal
1778315738213,2026-05-09 11:35:38,20.1,68.27,41.13,2.41,1,0,normal
1778315739215,2026-05-09 11:35:39,20.26,67.81,41.33,1.55,1,0,normal
1778315740217,2026-05-09 11:35:40,20.01,68.19,41.49,2.45,1,0,normal
1778315741219,2026-05-09 11:35:41,20.13,67.87,41.7,1.79,1,0,normal
1778315742221,2026-05-09 11:35:42,20.41,68.44,41.82,1.94,1,0,normal
1778315743224,2026-05-09 11:35:43,20.38,68.19,42.03,2.37,1,0,normal
1778315744225,2026-05-09 11:35:44,20.27,68.26,42.28,2.33,1,0,normal
1778315745227,2026-05-09 11:35:45,20.36,67.84,42.47,2.11,1,0,normal
1778315746230,2026-05-09 11:35:46,20.18,68.19,42.63,1.71,1,0,normal
1778315747231,2026-05-09 11:35:47,20.52,68.18,42.77,2.25,1,0,normal
1778315748233,2026-05-09 11:35:48,20.25,67.63,42.99,1.98,1,0,normal
1778315749235,2026-05-09 11:35:49,20.43,67.92,43.18,1.94,1,0,normal
1778315750237,2026-05-09 11:35:50,20.74,67.89,43.35,2.38,1,0,normal
1778315751239,2026-05-09 11:35:51,20.64,67.4,43.58,1.78,1,0,normal
1778315752241,2026-05-09 11:35:52,20.51,67.45,43.74,2.19,1,0,normal
1778315753242,2026-05-09 11:35:53,20.78,67.92,43.96,1.67,1,0,normal
1778315754244,2026-05-09 11:35:54,20.91,67.2,44.11,1.82,1,0,normal
1778315755246,2026-05-09 11:35:55,20.76,67.38,44.31,1.57,1,0,normal
1778315756249,2026-05-09 11:35:56,20.72,67.27,44.46,1.45,1,0,normal
1778315757251,2026-05-09 11:35:57,21.1,67.91,44.62,1.97,1,0,normal
1778315758253,2026-05-09 11:35:58,20.76,66.9,44.78,1.49,1,0,normal
1778315759254,2026-05-09 11:35:59,21.0,67.25,44.9,1.75,1,0,normal
1778315760256,2026-05-09 11:36:00,21.23,67.62,45.05,1.94,1,0,normal
1778315761258,2026-05-09 11:36:01,21.32,66.76,45.05,0.0,0,0,normal
1778315762260,2026-05-09 11:36:02,21.32,67.48,45.03,0.0,0,0,normal
1778315763262,2026-05-09 11:36:03,21.19,66.95,45.01,0.0,0,0,normal
1778315764264,2026-05-09 11:36:04,21.18,66.62,44.97,0.0,0,0,normal
1778315765266,2026-05-09 11:36:05,21.28,66.42,44.95,0.0,0,0,normal
1778315766268,2026-05-09 11:36:06,21.54,66.42,44.92,0.0,0,0,normal
1778315767269,2026-05-09 11:36:07,21.33,66.52,44.91,0.0,0,0,normal
1778315768271,2026-05-09 11:36:08,21.66,66.37,44.83,0.0,0,0,normal
1778315769273,2026-05-09 11:36:09,21.71,66.51,44.83,0.0,0,0,normal
1778315770275,2026-05-09 11:36:10,21.61,66.83,44.77,0.0,0,0,normal
1778315771277,2026-05-09 11:36:11,21.48,66.72,44.7,0.0,0,0,normal
1778315772280,2026-05-09 11:36:12,21.92,66.21,44.63,0.0,0,0,normal
1778315773282,2026-05-09 11:36:13,21.85,65.83,44.56,0.0,0,0,normal
1778315774284,2026-05-09 11:36:14,21.82,66.09,44.54,0.0,0,0,normal
1778315775286,2026-05-09 11:36:15,21.78,65.5,44.54,0.0,0,0,normal
1778315776289,2026-05-09 11:36:16,21.94,66.1,44.48,0.0,0,0,normal
1778315777291,2026-05-09 11:36:17,22.25,65.89,44.44,0.0,0,0,normal
1778315778293,2026-05-09 11:36:18,22.24,65.68,44.45,0.0,0,0,normal
1778315779295,2026-05-09 11:36:19,22.46,65.61,44.39,0.0,0,0,normal
1778315780300,2026-05-09 11:36:20,22.26,65.29,44.34,0.0,0,0,normal
1778315781303,2026-05-09 11:36:21,22.55,65.23,44.28,0.0,0,0,normal
1778315782305,2026-05-09 11:36:22,22.73,65.27,44.27,0.0,0,0,normal
1778315783308,2026-05-09 11:36:23,22.46,64.68,44.26,0.0,0,0,normal
1778315784309,2026-05-09 11:36:24,22.67,65.1,44.24,0.0,0,0,normal
1778315785316,2026-05-09 11:36:25,22.71,64.87,44.2,0.0,0,0,normal
1778315786319,2026-05-09 11:36:26,23.03,64.84,44.14,0.0,0,0,normal
1778315787321,2026-05-09 11:36:27,22.72,64.59,44.09,0.0,0,0,normal
1778315788324,2026-05-09 11:36:28,23.08,64.26,44.02,0.0,0,0,normal
1778315789326,2026-05-09 11:36:29,23.12,63.74,43.97,0.0,0,0,normal
1778315790328,2026-05-09 11:36:30,22.97,63.99,43.92,0.0,0,0,normal
1778315791330,2026-05-09 11:36:31,23.11,63.64,43.87,0.0,0,0,normal
1778315792332,2026-05-09 11:36:32,23.33,63.4,43.8,0.0,0,0,normal
1778315793335,2026-05-09 11:36:33,23.19,63.15,43.79,0.0,0,0,normal
1778315794338,2026-05-09 11:36:34,23.58,63.63,43.77,0.0,0,0,normal
1778315795339,2026-05-09 11:36:35,23.7,63.55,43.77,0.0,0,0,normal
1778315796342,2026-05-09 11:36:36,23.64,63.03,43.74,0.0,0,0,normal
1778315797343,2026-05-09 11:36:37,23.79,62.74,43.68,0.0,0,0,normal
1778315798345,2026-05-09 11:36:38,23.75,62.24,43.63,0.0,0,0,normal
1778315799347,2026-05-09 11:36:39,23.89,62.13,43.57,0.0,0,0,normal
1778315800349,2026-05-09 11:36:40,23.76,61.88,43.5,0.0,0,0,normal
1778315801351,2026-05-09 11:36:41,24.0,62.14,43.44,0.0,0,0,normal
1778315802353,2026-05-09 11:36:42,23.93,61.71,43.37,0.0,0,0,normal
1778315803355,2026-05-09 11:36:43,24.21,61.62,43.32,0.0,0,0,normal
1778315804356,2026-05-09 11:36:44,24.56,61.29,43.31,0.0,0,0,normal
1778315805358,2026-05-09 11:36:45,24.34,61.26,43.27,0.0,0,0,normal
1778315806360,2026-05-09 11:36:46,24.61,61.14,43.27,0.0,0,0,normal
1778315807362,2026-05-09 11:36:47,24.57,61.32,43.19,0.0,0,0,normal
1778315808364,2026-05-09 11:36:48,24.89,60.84,43.12,0.0,0,0,normal
1778315809365,2026-05-09 11:36:49,24.56,61.28,43.06,0.0,0,0,normal
1778315810367,2026-05-09 11:36:50,24.84,61.06,42.99,0.0,0,0,normal
1778315811369,2026-05-09 11:36:51,24.67,60.76,42.97,0.0,0,0,normal
1778315812371,2026-05-09 11:36:52,25.22,60.35,42.93,0.0,0,0,normal
1778315813373,2026-05-09 11:36:53,25.17,59.71,42.84,0.0,0,0,normal
1778315814374,2026-05-09 11:36:54,25.31,59.92,42.83,0.0,0,0,normal
1778315815376,2026-05-09 11:36:55,25.19,59.44,42.8,0.0,0,0,normal
1778315816384,2026-05-09 11:36:56,25.22,60.09,42.77,0.0,0,0,normal
1778315817390,2026-05-09 11:36:57,25.28,59.44,42.69,0.0,0,0,normal
1778315818395,2026-05-09 11:36:58,25.5,59.76,42.64,0.0,0,0,normal
1778315819400,2026-05-09 11:36:59,25.51,59.56,42.6,0.0,0,0,normal
1778315820405,2026-05-09 11:37:00,25.83,58.84,42.58,0.0,0,0,normal
1778315821412,2026-05-09 11:37:01,25.92,59.26,42.53,0.0,0,0,normal
1778315822413,2026-05-09 11:37:02,25.61,58.35,42.49,0.0,0,0,normal
1778315823420,2026-05-09 11:37:03,25.62,58.31,42.45,0.0,0,0,normal
1778315824424,2026-05-09 11:37:04,25.94,58.57,42.39,0.0,0,0,normal
1778315825426,2026-05-09 11:37:05,26.19,58.03,42.37,0.0,0,0,normal
1778315826429,2026-05-09 11:37:06,26.3,58.32,42.31,0.0,0,0,normal
1778315827431,2026-05-09 11:37:07,25.96,58.26,42.23,0.0,0,0,normal
1778315828433,2026-05-09 11:37:08,26.44,58.09,42.2,0.0,0,0,normal
1778315829437,2026-05-09 11:37:09,26.34,57.5,42.16,0.0,0,0,normal
1778315830439,2026-05-09 11:37:10,26.35,57.22,42.08,0.0,0,0,normal
1778315831444,2026-05-09 11:37:11,26.67,56.96,42.05,0.0,0,0,normal
1778315832447,2026-05-09 11:37:12,26.36,57.0,41.96,0.0,0,0,normal
1778315833453,2026-05-09 11:37:13,26.72,57.22,41.88,0.0,0,0,normal
1778315834455,2026-05-09 11:37:14,26.45,56.63,41.86,0.0,0,0,normal
1778315835460,2026-05-09 11:37:15,26.52,56.19,41.82,0.0,0,0,normal
1778315836462,2026-05-09 11:37:16,26.59,56.69,41.79,0.0,0,0,normal
1778315837468,2026-05-09 11:37:17,26.86,56.04,41.73,0.0,0,0,normal
1778315838471,2026-05-09 11:37:18,26.87,56.35,41.66,0.0,0,0,normal
1778315839474,2026-05-09 11:37:19,26.74,56.18,41.62,0.0,0,0,normal
1778315840479,2026-05-09 11:37:20,27.09,55.5,41.53,0.0,0,0,normal
1778315841484,2026-05-09 11:37:21,26.87,55.41,41.45,0.0,0,0,normal
1778315842486,2026-05-09 11:37:22,27.01,55.23,41.34,0.0,0,0,normal
1778315843493,2026-05-09 11:37:23,27.26,55.4,41.3,0.0,0,0,normal
1778315844495,2026-05-09 11:37:24,27.12,55.55,41.21,0.0,0,0,normal
1778315845502,2026-05-09 11:37:25,27.34,55.24,41.14,0.0,0,0,normal
1778315846505,2026-05-09 11:37:26,27.24,54.97,41.03,0.0,0,0,normal
1778315847510,2026-05-09 11:37:27,27.17,54.56,40.95,0.0,0,0,normal
1778315848515,2026-05-09 11:37:28,27.59,54.71,40.91,0.0,0,0,normal
1778315849520,2026-05-09 11:37:29,27.3,54.95,40.83,0.0,0,0,normal
1778315850527,2026-05-09 11:37:30,27.24,54.71,40.77,0.0,0,0,normal
1778315851534,2026-05-09 11:37:31,27.31,54.21,40.69,0.0,0,0,normal
1778315852539,2026-05-09 11:37:32,27.55,54.0,40.64,0.0,0,0,normal
1778315853542,2026-05-09 11:37:33,27.79,53.98,40.56,0.0,0,0,normal
1778315854548,2026-05-09 11:37:34,27.6,54.46,40.46,0.0,0,0,normal
1778315855555,2026-05-09 11:37:35,27.88,54.09,40.4,0.0,0,0,normal
1778315856559,2026-05-09 11:37:36,27.87,53.43,40.34,0.0,0,0,normal
1778315857561,2026-05-09 11:37:37,27.88,53.71,40.24,0.0,0,0,normal
1778315858565,2026-05-09 11:37:38,27.57,53.58,40.16,0.0,0,0,normal
1778315859568,2026-05-09 11:37:39,27.78,53.63,40.08,0.0,0,0,normal
1778315860571,2026-05-09 11:37:40,27.92,53.34,40.0,0.0,0,0,normal
1778315861573,2026-05-09 11:37:41,27.94,52.84,39.94,0.0,0,0,normal
1778315862575,2026-05-09 11:37:42,27.82,53.59,39.81,2.32,1,0,normal
1778315863577,2026-05-09 11:37:43,27.75,52.81,40.02,1.46,1,0,normal
1778315864579,2026-05-09 11:37:44,28.0,53.0,40.09,2.14,1,0,normal
1778315865580,2026-05-09 11:37:45,28.04,53.23,40.27,2.33,1,0,normal
1778315866583,2026-05-09 11:37:46,27.73,53.15,40.46,1.93,1,0,normal
1778315867584,2026-05-09 11:37:47,28.15,52.41,40.58,1.85,1,0,normal
1778315868586,2026-05-09 11:37:48,27.91,52.37,40.71,2.49,1,0,normal
1778315869588,2026-05-09 11:37:49,27.85,52.93,40.9,2.04,1,0,normal
1778315870592,2026-05-09 11:37:50,28.06,52.68,41.07,2.08,1,0,normal
1778315871594,2026-05-09 11:37:51,28.04,52.47,41.2,2.36,1,0,normal
1778315872597,2026-05-09 11:37:52,28.06,52.38,41.4,2.21,1,0,normal
1778315873598,2026-05-09 11:37:53,27.76,52.5,41.56,1.93,1,0,normal
1778315874600,2026-05-09 11:37:54,27.81,52.42,41.67,1.81,1,0,normal
1778315875602,2026-05-09 11:37:55,27.8,52.22,41.74,2.5,1,0,normal
1778315876605,2026-05-09 11:37:56,28.24,52.41,41.91,1.59,1,0,normal
1778315877606,2026-05-09 11:37:57,27.77,52.03,42.01,2.36,1,0,normal
1778315878608,2026-05-09 11:37:58,28.18,51.74,42.21,1.69,1,0,normal
1778315879609,2026-05-09 11:37:59,27.77,52.45,42.29,1.7,1,0,normal
1778315880612,2026-05-09 11:38:00,28.15,52.24,42.41,1.48,1,0,normal
1778315881615,2026-05-09 11:38:01,27.76,52.09,42.51,1.84,1,0,normal
1778315882620,2026-05-09 11:38:02,27.74,52.43,42.65,1.62,1,0,normal
1778315883623,2026-05-09 11:38:03,27.91,51.98,42.72,1.79,1,0,normal
1778315884625,2026-05-09 11:38:04,28.14,51.87,42.8,2.22,1,0,normal
1778315885631,2026-05-09 11:38:05,27.76,52.37,42.94,1.67,1,0,normal
1778315886636,2026-05-09 11:38:06,28.03,52.06,43.02,1.78,1,0,normal
