timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,is_anomaly,anomaly_type,soil_moisture_change,soil_moisture_change_10,soil_moisture_std_10
1778315861573,2026-05-09 11:37:41,27.94,52.84,39.94,0.0,0,0,normal,-0.060000000000002274,-0.75,0.23766456287090143
1778315862575,2026-05-09 11:37:42,27.82,53.59,39.81,2.32,1,0,normal,-0.12999999999999545,-0.8299999999999983,0.24360487132548897
1778315863577,2026-05-09 11:37:43,27.75,52.81,40.02,1.46,1,0,normal,0.21000000000000085,-0.5399999999999991,0.2125637159383257
1778315864579,2026-05-09 11:37:44,28.0,53.0,40.09,2.14,1,0,normal,0.07000000000000028,-0.36999999999999744,0.18158560882820554
1778315865580,2026-05-09 11:37:45,28.04,53.23,40.27,2.33,1,0,normal,0.17999999999999972,-0.12999999999999545,0.1619499236738166
1778315866583,2026-05-09 11:37:46,27.73,53.15,40.46,1.93,1,0,normal,0.18999999999999773,0.11999999999999744,0.1849354241655391
1778315867584,2026-05-09 11:37:47,28.15,52.41,40.58,1.85,1,0,normal,0.11999999999999744,0.3399999999999963,0.2362414019603149
1778315868586,2026-05-09 11:37:48,27.91,52.37,40.71,2.49,1,0,normal,0.13000000000000256,0.5500000000000043,0.297291476874791
1778315869588,2026-05-09 11:37:49,27.85,52.93,40.9,2.04,1,0,normal,0.18999999999999773,0.8200000000000003,0.366721208064943
1778315870592,2026-05-09 11:37:50,28.06,52.68,41.07,2.08,1,0,normal,0.1700000000000017,1.0700000000000003,0.4276356185146216
1778315871594,2026-05-09 11:37:51,28.04,52.47,41.2,2.36,1,0,normal,0.13000000000000256,1.2600000000000051,0.46586717229525426
1778315872597,2026-05-09 11:37:52,28.06,52.38,41.4,2.21,1,0,normal,0.19999999999999574,1.5899999999999963,0.4713338048089708
1778315873598,2026-05-09 11:37:53,27.76,52.5,41.56,1.93,1,0,normal,0.1600000000000037,1.5399999999999991,0.4866940631559523
1778315874600,2026-05-09 11:37:54,27.81,52.42,41.67,1.81,1,0,normal,0.10999999999999943,1.5799999999999983,0.4783257839126886
1778315875602,2026-05-09 11:37:55,27.8,52.22,41.74,2.5,1,0,normal,0.07000000000000028,1.4699999999999989,0.46075903560214204
1778315876605,2026-05-09 11:37:56,28.24,52.41,41.91,1.59,1,0,normal,0.1699999999999946,1.4499999999999957,0.4549529890245179
1778315877606,2026-05-09 11:37:57,27.77,52.03,42.01,2.36,1,0,normal,0.10000000000000142,1.4299999999999997,0.43696046096249896
1778315878608,2026-05-09 11:37:58,28.18,51.74,42.21,1.69,1,0,normal,0.20000000000000284,1.5,0.4245795305686404
1778315879609,2026-05-09 11:37:59,27.77,52.45,42.29,1.7,1,0,normal,0.0799999999999983,1.3900000000000006,0.40920519166915603
1778315880612,2026-05-09 11:38:00,28.15,52.24,42.41,1.48,1,0,normal,0.11999999999999744,1.3399999999999963,0.39701665232369854
1778315881615,2026-05-09 11:38:01,27.76,52.09,42.51,1.84,1,0,normal,0.10000000000000142,1.3099999999999952,0.3780490855843963
1778315882620,2026-05-09 11:38:02,27.74,52.43,42.65,1.62,1,0,normal,0.14000000000000057,1.25,0.37491332331630933
1778315883623,2026-05-09 11:38:03,27.91,51.98,42.72,1.79,1,0,normal,0.07000000000000028,1.1599999999999966,0.370069062623701
1778315884625,2026-05-09 11:38:04,28.14,51.87,42.8,2.22,1,0,normal,0.0799999999999983,1.1299999999999955,0.3585232055097083
1778315885631,2026-05-09 11:38:05,27.76,52.37,42.94,1.67,1,0,normal,0.14000000000000057,1.1999999999999957,0.3413779267746372
1778315886636,2026-05-09 11:38:06,28.03,52.06,43.02,1.78,1,0,normal,0.0800000000000054,1.1100000000000065,0.3283020289646048
1778315887642,2026-05-09 11:38:07,27.92,52.32,43.11,2.26,1,0,normal,0.0899999999999963,1.1000000000000014,0.30873217447425677
1778315888647,2026-05-09 11:38:08,27.97,51.58,43.24,1.91,1,0,normal,0.13000000000000256,1.0300000000000011,0.3114999554129403
1778315889652,2026-05-09 11:38:09,27.71,51.93,43.37,1.58,1,0,normal,0.12999999999999545,1.0799999999999983,0.3141850127269874
1778315890657,2026-05-09 11:38:10,27.7,52.27,43.47,1.62,1,0,normal,0.10000000000000142,1.0600000000000023,0.317911587989188
1778315891663,2026-05-09 11:38:11,27.99,52.16,43.59,1.97,1,0,normal,0.12000000000000455,1.0800000000000054,0.32278131571979696
1778315892669,2026-05-09 11:38:12,27.73,52.31,43.47,0.0,0,0,normal,-0.12000000000000455,0.8200000000000003,0.30177438224243025
1778315893673,2026-05-09 11:38:13,27.48,51.6,43.36,0.0,0,0,normal,-0.10999999999999943,0.6400000000000006,0.26000213674339556
1778315894675,2026-05-09 11:38:14,27.66,52.3,43.26,0.0,0,0,normal,-0.10000000000000142,0.46000000000000085,0.2099761891263346
1778315895678,2026-05-09 11:38:15,27.42,52.09,43.2,0.0,0,0,normal,-0.05999999999999517,0.2600000000000051,0.1761596498130015
1778315896681,2026-05-09 11:38:16,27.75,52.43,43.13,0.0,0,0,normal,-0.07000000000000028,0.10999999999999943,0.158675069805545
1778315897684,2026-05-09 11:38:17,27.69,52.01,43.07,0.0,0,0,normal,-0.060000000000002274,-0.03999999999999915,0.16493769867577648
1778315898687,2026-05-09 11:38:18,27.44,52.44,42.94,0.0,0,0,normal,-0.13000000000000256,-0.30000000000000426,0.2031529254308908
1778315899693,2026-05-09 11:38:19,27.63,51.74,42.82,0.0,0,0,normal,-0.11999999999999744,-0.5499999999999972,0.24749635238618045
1778315900699,2026-05-09 11:38:20,60.0,51.83,42.77,0.0,0,1,temperature_spike,-0.04999999999999716,-0.6999999999999957,0.2703269625225883
1778315901706,2026-05-09 11:38:21,27.5,52.32,42.72,0.0,0,0,normal,-0.05000000000000426,-0.8700000000000045,0.25656708024743063
1778315902713,2026-05-09 11:38:22,27.46,52.21,42.66,0.0,0,0,normal,-0.060000000000002274,-0.8100000000000023,0.24526856028992874
1778315903718,2026-05-09 11:38:23,27.4,52.69,42.59,0.0,0,0,normal,-0.06999999999999318,-0.769999999999996,0.23801027055343477
1778315904724,2026-05-09 11:38:24,27.2,52.89,42.49,0.0,0,0,normal,-0.10000000000000142,-0.769999999999996,0.2389072344377634
1778315905729,2026-05-09 11:38:25,27.1,52.63,42.43,0.0,0,0,normal,-0.060000000000002274,-0.7700000000000031,0.23365691848432946
1778315906737,2026-05-09 11:38:26,26.94,52.55,42.31,0.0,0,0,normal,-0.11999999999999744,-0.8200000000000003,0.23404652908731266
1778315907740,2026-05-09 11:38:27,27.37,52.26,42.22,0.0,0,0,normal,-0.09000000000000341,-0.8500000000000014,0.23100024050021195
1778315908747,2026-05-09 11:38:28,27.31,52.23,42.13,0.0,0,0,normal,-0.0899999999999963,-0.8099999999999952,0.23847664688845105
1778315909753,2026-05-09 11:38:29,26.98,52.5,42.01,0.0,0,0,normal,-0.12000000000000455,-0.8100000000000023,0.2596172396262659
1778315910758,2026-05-09 11:38:30,27.07,52.26,41.94,0.0,0,0,normal,-0.07000000000000028,-0.8300000000000054,0.2722743714222589
1778315911765,2026-05-09 11:38:31,26.88,53.18,41.86,0.0,0,0,normal,-0.0799999999999983,-0.8599999999999994,0.2781766025787885
1778315912769,2026-05-09 11:38:32,26.7,52.49,41.81,0.0,0,0,normal,-0.04999999999999716,-0.8499999999999943,0.27355478833732627
1778315913771,2026-05-09 11:38:33,26.55,52.98,41.7,0.0,0,0,normal,-0.10999999999999943,-0.8900000000000006,0.26973237765535923
1778315914776,2026-05-09 11:38:34,26.82,53.01,41.66,0.0,0,0,normal,-0.04000000000000625,-0.8300000000000054,0.2605144483091798
1778315915780,2026-05-09 11:38:35,26.54,53.36,41.54,0.0,0,0,normal,-0.11999999999999744,-0.8900000000000006,0.25182886605359145
1778315916784,2026-05-09 11:38:36,26.51,53.58,41.45,0.0,0,0,normal,-0.0899999999999963,-0.8599999999999994,0.24992443302382986
1778315917786,2026-05-09 11:38:37,26.38,52.84,41.39,0.0,0,0,normal,-0.060000000000002274,-0.8299999999999983,0.24451539374411588
1778315918791,2026-05-09 11:38:38,26.25,53.6,41.29,0.0,0,0,normal,-0.10000000000000142,-0.8400000000000034,0.2433675774992255
1778315919794,2026-05-09 11:38:39,26.54,53.17,41.25,0.0,0,0,normal,-0.03999999999999915,-0.759999999999998,0.2423243923157055
1778315920797,2026-05-09 11:38:40,26.41,53.29,41.2,0.0,0,0,normal,-0.04999999999999716,-0.7399999999999949,0.23613790697636097
1778315921799,2026-05-09 11:38:41,26.25,53.64,41.1,0.0,0,0,normal,-0.10000000000000142,-0.759999999999998,0.23506263940598857
1778315922803,2026-05-09 11:38:42,26.25,53.92,41.01,0.0,0,0,normal,-0.09000000000000341,-0.8000000000000043,0.23086552122167103
1778315923809,2026-05-09 11:38:43,26.0,54.19,40.94,0.0,0,0,normal,-0.07000000000000028,-0.7600000000000051,0.2312310052260336
1778315924815,2026-05-09 11:38:44,25.91,54.29,40.84,0.0,0,0,normal,-0.09999999999999432,-0.8199999999999932,0.22805701041639337
1778315925817,2026-05-09 11:38:45,26.08,54.38,40.76,0.0,0,0,normal,-0.0800000000000054,-0.7800000000000011,0.23257256931990491
1778315926825,2026-05-09 11:38:46,26.11,54.55,40.73,0.0,0,0,normal,-0.030000000000001137,-0.720000000000006,0.23153833375936012
1778315927829,2026-05-09 11:38:47,25.93,53.94,40.64,0.0,0,0,normal,-0.0899999999999963,-0.75,0.2309978354878247
1778315928832,2026-05-09 11:38:48,25.6,54.21,40.54,0.0,0,0,normal,-0.10000000000000142,-0.75,0.23932544090991903
1778315929837,2026-05-09 11:38:49,25.59,54.66,40.5,0.0,0,0,normal,-0.03999999999999915,-0.75,0.23528705871777444
1778315930839,2026-05-09 11:38:50,25.64,54.44,40.41,0.0,0,0,normal,-0.09000000000000341,-0.7900000000000063,0.22828101590426883
1778315931842,2026-05-09 11:38:51,25.42,54.72,40.35,0.0,0,0,normal,-0.05999999999999517,-0.75,0.22255086809301042
1778315932844,2026-05-09 11:38:52,25.25,54.7,40.27,0.0,0,0,normal,-0.0799999999999983,-0.7399999999999949,0.22069586916553485
1778315933846,2026-05-09 11:38:53,25.33,55.51,40.17,0.0,0,0,normal,-0.10000000000000142,-0.769999999999996,0.2224335106649451
1778315934847,2026-05-09 11:38:54,25.28,54.81,40.12,0.0,0,0,normal,-0.05000000000000426,-0.720000000000006,0.22422458979053414
1778315935849,2026-05-09 11:38:55,25.35,55.88,40.06,0.0,0,0,normal,-0.05999999999999517,-0.6999999999999957,0.22560782098357363
1778315936851,2026-05-09 11:38:56,25.38,55.71,40.04,0.0,0,0,normal,-0.020000000000003126,-0.6899999999999977,0.2113974666096002
1778315937853,2026-05-09 11:38:57,24.97,55.23,39.97,0.0,0,0,normal,-0.07000000000000028,-0.6700000000000017,0.2011108041742758
1778315938855,2026-05-09 11:38:58,24.8,55.75,39.94,2.01,1,0,normal,-0.030000000000001137,-0.6000000000000014,0.19195196158316336
1778315939856,2026-05-09 11:38:59,24.96,56.44,40.12,2.19,1,0,normal,0.17999999999999972,-0.38000000000000256,0.15657798908765963
1778315940860,2026-05-09 11:39:00,24.7,56.1,40.33,2.03,1,0,normal,0.21000000000000085,-0.0799999999999983,0.14298795598099903
1778315941862,2026-05-09 11:39:01,24.92,56.21,40.53,2.03,1,0,normal,0.20000000000000284,0.17999999999999972,0.17945906373216158
1778315942864,2026-05-09 11:39:02,24.56,56.03,40.72,2.06,1,0,normal,0.18999999999999773,0.44999999999999574,0.25289435651201
1778315943866,2026-05-09 11:39:03,24.75,56.85,40.88,2.11,1,0,normal,0.1600000000000037,0.7100000000000009,0.33110756895953103
1778315944867,2026-05-09 11:39:04,24.63,57.15,41.06,2.24,1,0,normal,0.17999999999999972,0.9400000000000048,0.407982842776591
1778315945869,2026-05-09 11:39:05,24.59,57.12,41.25,1.67,1,0,normal,0.18999999999999773,1.1899999999999977,0.47686942074797867
1778315946871,2026-05-09 11:39:06,24.15,57.07,41.41,2.06,1,0,normal,0.1599999999999966,1.3699999999999974,0.5290757139684051
1778315947873,2026-05-09 11:39:07,24.11,56.79,41.62,2.27,1,0,normal,0.21000000000000085,1.6499999999999986,0.5598849088082088
1778315948875,2026-05-09 11:39:08,24.04,56.88,41.83,1.8,1,0,normal,0.21000000000000085,1.8900000000000006,0.5615702192167733
1778315949876,2026-05-09 11:39:09,24.14,57.59,41.99,2.35,1,0,normal,0.1600000000000037,1.8700000000000045,0.5565528825827556
1778315950881,2026-05-09 11:39:10,24.2,57.7,42.2,2.31,1,0,normal,0.21000000000000085,1.8700000000000045,0.5600882866914395
1778315951888,2026-05-09 11:39:11,23.76,58.25,42.42,2.27,1,0,normal,0.21999999999999886,1.8900000000000006,0.5717769572909973
1778315952895,2026-05-09 11:39:12,23.81,57.9,42.65,1.76,1,0,normal,0.22999999999999687,1.9299999999999997,0.5904132262897206
1778315953901,2026-05-09 11:39:13,23.73,58.4,42.84,2.11,1,0,normal,0.19000000000000483,1.9600000000000009,0.6017391461422927
1778315954906,2026-05-09 11:39:14,23.78,58.18,43.05,1.67,1,0,normal,0.20999999999999375,1.9899999999999949,0.6121219921987635
1778315955912,2026-05-09 11:39:15,23.7,58.29,43.17,1.6,1,0,normal,0.12000000000000455,1.9200000000000017,0.6079254340240906
1778315956920,2026-05-09 11:39:16,23.28,58.6,43.3,1.97,1,0,normal,0.12999999999999545,1.8900000000000006,0.587727261009197
1778315957923,2026-05-09 11:39:17,23.56,59.28,43.51,1.6,1,0,normal,0.21000000000000085,1.8900000000000006,0.5745374951501138
1778315958929,2026-05-09 11:39:18,23.39,58.77,43.66,2.14,1,0,normal,0.14999999999999858,1.8299999999999983,0.5592941980747053
1778315959933,2026-05-09 11:39:19,23.31,59.62,43.87,1.95,1,0,normal,0.21000000000000085,1.8799999999999955,0.5429968283107914
1778315960939,2026-05-09 11:39:20,23.41,59.04,44.02,1.71,1,0,normal,0.15000000000000568,1.8200000000000003,0.5248163700021597
1778315961943,2026-05-09 11:39:21,22.98,59.16,44.14,2.42,1,0,normal,0.11999999999999744,1.7199999999999989,0.5043907215641653
1778315962944,2026-05-09 11:39:22,22.8,59.5,44.36,2.18,1,0,normal,0.21999999999999886,1.7100000000000009,0.5038253665706168
1778315963948,2026-05-09 11:39:23,22.92,59.56,44.52,1.89,1,0,normal,0.1600000000000037,1.6799999999999997,0.5053051883103407
1778315964950,2026-05-09 11:39:24,22.97,59.88,44.72,2.17,1,0,normal,0.19999999999999574,1.6700000000000017,0.5203214818210536
1778315965952,2026-05-09 11:39:25,22.98,60.15,44.92,1.56,1,0,normal,0.20000000000000284,1.75,0.5315971741418172
1778315966954,2026-05-09 11:39:26,22.59,59.89,45.03,1.65,1,0,normal,0.10999999999999943,1.730000000000004,0.5230306980580736
1778315967956,2026-05-09 11:39:27,22.79,60.95,45.02,0.0,0,0,normal,-0.00999999999999801,1.5100000000000051,0.49484453226352954
1778315968958,2026-05-09 11:39:28,22.59,60.89,45.01,0.0,0,0,normal,-0.010000000000005116,1.3500000000000014,0.4442084095456839
1778315969959,2026-05-09 11:39:29,22.28,60.7,44.98,0.0,0,0,normal,-0.030000000000001137,1.1099999999999994,0.38740733659087495
1778315970961,2026-05-09 11:39:30,22.58,61.4,44.94,0.0,0,0,normal,-0.03999999999999915,0.9199999999999946,0.3184755354287925
1778315971963,2026-05-09 11:39:31,22.16,61.45,44.92,0.0,0,0,normal,-0.01999999999999602,0.7800000000000011,0.23260839767010696
1778315972965,2026-05-09 11:39:32,22.16,61.52,44.86,0.0,0,0,normal,-0.060000000000002274,0.5,0.15984714921167162
1778315973967,2026-05-09 11:39:33,21.91,61.99,44.82,0.0,0,0,normal,-0.03999999999999915,0.29999999999999716,0.0987477144601255
1778315974968,2026-05-09 11:39:34,21.88,61.37,44.77,0.0,0,0,normal,-0.04999999999999716,0.05000000000000426,0.08807194029118391
1778315975970,2026-05-09 11:39:35,21.94,62.05,44.74,0.0,0,0,normal,-0.030000000000001137,-0.17999999999999972,0.1061916506447377
1778315976973,2026-05-09 11:39:36,21.92,61.89,44.69,0.0,0,0,normal,-0.05000000000000426,-0.3400000000000034,0.11702326454356111
1778315977975,2026-05-09 11:39:37,21.89,61.83,44.68,0.0,0,0,normal,-0.00999999999999801,-0.3400000000000034,0.11957796155177283
1778315978977,2026-05-09 11:39:38,21.77,62.44,44.63,0.0,0,0,normal,-0.04999999999999716,-0.37999999999999545,0.1202820758790215
1778315979978,2026-05-09 11:39:39,21.83,62.27,44.56,0.0,0,0,normal,-0.07000000000000028,-0.4199999999999946,0.12485102233368812
1778315980980,2026-05-09 11:39:40,21.44,62.28,44.49,0.0,0,0,normal,-0.07000000000000028,-0.44999999999999574,0.13393198937433742
1778315981982,2026-05-09 11:39:41,21.37,62.4,44.46,0.0,0,0,normal,-0.030000000000001137,-0.46000000000000085,0.1350719972623305
1778315982983,2026-05-09 11:39:42,21.52,62.71,44.44,0.0,0,0,normal,-0.020000000000003126,-0.4200000000000017,0.13472605951003896
1778315983985,2026-05-09 11:39:43,21.4,63.32,44.39,0.0,0,0,normal,-0.04999999999999716,-0.4299999999999997,0.13525695710179433
1778315984987,2026-05-09 11:39:44,21.45,63.3,44.33,0.0,0,0,normal,-0.060000000000002274,-0.44000000000000483,0.13987693003332824
1778315985989,2026-05-09 11:39:45,21.31,63.82,44.33,0.0,0,0,normal,0.0,-0.4100000000000037,0.13507199726234373
1778315986990,2026-05-09 11:39:46,21.17,63.14,44.27,0.0,0,0,normal,-0.05999999999999517,-0.4199999999999946,0.13472605951005345
1778315987992,2026-05-09 11:39:47,21.05,63.76,44.24,0.0,0,0,normal,-0.030000000000001137,-0.4399999999999977,0.1257157287074324
1778315988994,2026-05-09 11:39:48,21.31,63.7,44.2,0.0,0,0,normal,-0.03999999999999915,-0.4299999999999997,0.11685223337378388
1778315989995,2026-05-09 11:39:49,21.04,64.19,44.15,0.0,0,0,normal,-0.05000000000000426,-0.4100000000000037,0.11508451001086939
1778315990997,2026-05-09 11:39:50,21.11,63.65,44.11,0.0,0,0,normal,-0.03999999999999915,-0.38000000000000256,0.11905180945004984
1778315991999,2026-05-09 11:39:51,20.8,64.44,44.1,0.0,0,0,normal,-0.00999999999999801,-0.35999999999999943,0.11701851705320374
1778315993000,2026-05-09 11:39:53,20.94,64.77,44.03,0.0,0,0,normal,-0.07000000000000028,-0.4099999999999966,0.11721300648343883
1778315994002,2026-05-09 11:39:54,20.67,64.56,43.98,0.0,0,0,normal,-0.05000000000000426,-0.4100000000000037,0.1208488495784817
1778315995004,2026-05-09 11:39:55,20.83,64.75,43.94,0.0,0,0,normal,-0.03999999999999915,-0.39000000000000057,0.12764969425910344
1778315996006,2026-05-09 11:39:56,20.98,65.32,43.88,0.0,0,0,normal,-0.05999999999999517,-0.44999999999999574,0.13055437351709914
1778315997008,2026-05-09 11:39:57,20.49,65.11,43.82,0.0,0,0,normal,-0.060000000000002274,-0.45000000000000284,0.13890444357342047
1778315998010,2026-05-09 11:39:58,20.45,65.05,43.82,0.0,0,0,normal,0.0,-0.4200000000000017,0.13687382673265502
1778315999011,2026-05-09 11:39:59,20.47,64.8,43.78,0.0,0,0,normal,-0.03999999999999915,-0.4200000000000017,0.134118521382296
1778316000013,2026-05-09 11:40:00,20.38,64.89,43.72,0.0,0,0,normal,-0.060000000000002274,-0.4299999999999997,0.13571211359997568
1778316001015,2026-05-09 11:40:01,20.7,65.28,43.66,0.0,0,0,normal,-0.060000000000002274,-0.45000000000000284,0.1395269786735612
1778316002024,2026-05-09 11:40:02,20.42,65.78,43.61,0.0,0,0,normal,-0.04999999999999716,-0.490000000000002,0.13696714934609014
1778316003035,2026-05-09 11:40:03,20.37,66.14,43.58,0.0,0,0,normal,-0.030000000000001137,-0.45000000000000284,0.1356834551446648
1778316004037,2026-05-09 11:40:04,20.34,65.8,43.56,0.0,0,0,normal,-0.01999999999999602,-0.4199999999999946,0.13149144458859097
1778316005039,2026-05-09 11:40:05,20.19,66.0,43.55,0.0,0,0,normal,-0.010000000000005116,-0.39000000000000057,0.12209286083412689
1778316006041,2026-05-09 11:40:06,20.49,66.41,43.53,0.0,0,0,normal,-0.01999999999999602,-0.3500000000000014,0.11402241495033207
1778316007043,2026-05-09 11:40:07,20.2,66.32,43.53,0.0,0,0,normal,0.0,-0.28999999999999915,0.10627009613869638
1778316008045,2026-05-09 11:40:08,20.32,66.66,43.46,0.0,0,0,normal,-0.07000000000000028,-0.35999999999999943,0.0968159766429486
1778316009047,2026-05-09 11:40:09,20.05,66.43,43.45,0.0,0,0,normal,-0.00999999999999801,-0.3299999999999983,0.08316649966580023
1778316010049,2026-05-09 11:40:10,20.18,66.97,43.42,0.0,0,0,normal,-0.030000000000001137,-0.29999999999999716,0.07472170590483379
1778316011051,2026-05-09 11:40:11,20.04,66.42,43.36,0.0,0,0,normal,-0.060000000000002274,-0.29999999999999716,0.07905694150418224
1778316012052,2026-05-09 11:40:12,20.06,66.9,43.35,0.0,0,0,normal,-0.00999999999999801,-0.259999999999998,0.08332666639995674
1778316013054,2026-05-09 11:40:13,20.16,66.81,43.28,0.0,0,0,normal,-0.07000000000000028,-0.29999999999999716,0.09596874491206575
1778316014056,2026-05-09 11:40:14,19.89,67.14,43.22,0.0,0,0,normal,-0.060000000000002274,-0.3400000000000034,0.11128042655081563
1778316015058,2026-05-09 11:40:15,19.87,66.6,43.18,0.0,0,0,normal,-0.03999999999999915,-0.36999999999999744,0.12236557250032634
1778316016059,2026-05-09 11:40:16,19.9,67.02,43.17,0.0,0,0,normal,-0.00999999999999801,-0.35999999999999943,0.12559193180030986
1778316017061,2026-05-09 11:40:17,20.31,66.91,43.15,0.0,0,0,normal,-0.020000000000003126,-0.38000000000000256,0.11974046007001571
1778316018063,2026-05-09 11:40:18,19.97,67.59,43.09,0.0,0,0,normal,-0.05999999999999517,-0.36999999999999744,0.12329278612762762
1778316019064,2026-05-09 11:40:19,19.96,67.32,43.03,0.0,0,0,normal,-0.060000000000002274,-0.4200000000000017,0.12554326390178652
1778316020066,2026-05-09 11:40:20,19.97,67.15,42.99,0.0,0,0,normal,-0.03999999999999915,-0.4299999999999997,0.12497110777208
1778316021145,2026-05-09 11:40:21,20.2,67.29,42.97,0.0,0,0,normal,-0.020000000000003126,-0.39000000000000057,0.12410121317342164
1778316022147,2026-05-09 11:40:22,19.8,67.44,42.94,0.0,0,0,normal,-0.030000000000001137,-0.4100000000000037,0.11554700823091854
1778316023148,2026-05-09 11:40:23,20.18,67.53,42.88,0.0,0,0,normal,-0.05999999999999517,-0.3999999999999986,0.11631375193370128
1778316024150,2026-05-09 11:40:24,19.98,67.46,42.82,0.0,0,0,normal,-0.060000000000002274,-0.3999999999999986,0.12443650768344187
1778316025152,2026-05-09 11:40:25,20.09,67.68,42.76,0.0,0,0,normal,-0.060000000000002274,-0.4200000000000017,0.1355646627177817
1778316026154,2026-05-09 11:40:26,19.99,67.91,42.73,0.0,0,0,normal,-0.030000000000001137,-0.44000000000000483,0.13841965178401924
1778316027156,2026-05-09 11:40:27,20.08,68.14,42.7,0.0,0,0,normal,-0.02999999999999403,-0.44999999999999574,0.1342013412750039
1778316028157,2026-05-09 11:40:28,19.87,67.94,42.63,0.0,0,0,normal,-0.07000000000000028,-0.46000000000000085,0.1372143497517257
1778316029160,2026-05-09 11:40:29,20.2,67.84,42.57,0.0,0,0,normal,-0.060000000000002274,-0.46000000000000085,0.14517805160105682
1778316030162,2026-05-09 11:40:30,19.78,68.29,42.5,0.0,0,0,normal,-0.07000000000000028,-0.490000000000002,0.15584892970085726
1778316031163,2026-05-09 11:40:31,20.06,67.53,42.43,0.0,0,0,normal,-0.07000000000000028,-0.5399999999999991,0.16446546412212062
1778316032166,2026-05-09 11:40:32,20.18,67.51,42.38,0.0,0,0,normal,-0.04999999999999716,-0.5599999999999952,0.1674647558277908
1778316033167,2026-05-09 11:40:33,20.27,67.68,42.38,0.0,0,0,normal,0.0,-0.5,0.16241236953445523
1778316034169,2026-05-09 11:40:34,20.19,68.32,42.35,0.0,0,0,normal,-0.030000000000001137,-0.46999999999999886,0.15635074529907356
1778316035171,2026-05-09 11:40:35,19.97,67.58,42.29,0.0,0,0,normal,-0.060000000000002274,-0.46999999999999886,0.1545027867422873
1778316036172,2026-05-09 11:40:36,20.09,67.52,42.22,0.0,0,0,normal,-0.07000000000000028,-0.509999999999998,0.15284342024154743
1778316037174,2026-05-09 11:40:37,20.09,68.24,42.19,0.0,0,0,normal,-0.030000000000001137,-0.5100000000000051,0.14307729068980907
1778316038176,2026-05-09 11:40:38,20.37,68.04,42.13,0.0,0,0,normal,-0.05999999999999517,-0.5,0.1387403650309294
1778316039178,2026-05-09 11:40:39,20.02,68.15,42.1,0.0,0,0,normal,-0.030000000000001137,-0.46999999999999886,0.13317073418913306
1778316040181,2026-05-09 11:40:40,19.99,68.3,42.06,0.0,0,0,normal,-0.03999999999999915,-0.4399999999999977,0.1313223345649373
1778316041183,2026-05-09 11:40:41,20.12,68.24,42.05,0.0,0,0,normal,-0.010000000000005116,-0.38000000000000256,0.1293788579672888
1778316042186,2026-05-09 11:40:42,20.07,68.33,41.99,0.0,0,0,normal,-0.05999999999999517,-0.39000000000000057,0.13284912076833866
1778316043187,2026-05-09 11:40:43,20.25,68.12,41.94,0.0,0,0,normal,-0.05000000000000426,-0.44000000000000483,0.13062244149553598
1778316044189,2026-05-09 11:40:44,20.14,68.03,41.91,0.0,0,0,normal,-0.030000000000001137,-0.44000000000000483,0.12290918056312886
1778316045191,2026-05-09 11:40:45,20.24,67.65,41.9,0.0,0,0,normal,-0.00999999999999801,-0.39000000000000057,0.11318127053551669
1778316046193,2026-05-09 11:40:46,20.29,68.26,41.88,0.0,0,0,normal,-0.01999999999999602,-0.3399999999999963,0.1070046727953239
1778316047199,2026-05-09 11:40:47,20.45,68.01,41.81,0.0,0,0,normal,-0.07000000000000028,-0.37999999999999545,0.10541452567012312
1778316048203,2026-05-09 11:40:48,20.52,67.53,41.74,0.0,0,0,normal,-0.07000000000000028,-0.39000000000000057,0.11429007928187392
1778316049204,2026-05-09 11:40:49,20.54,67.94,41.68,0.0,0,0,normal,-0.060000000000002274,-0.4200000000000017,0.1248287716123856
1778316050206,2026-05-09 11:40:50,20.74,67.85,41.67,0.0,0,0,normal,-0.00999999999999801,-0.39000000000000057,0.12875903420313356
1778316051208,2026-05-09 11:40:51,20.53,68.17,41.64,0.0,0,0,normal,-0.030000000000001137,-0.4099999999999966,0.12571572870758663
1778316052210,2026-05-09 11:40:52,20.38,67.27,41.61,0.0,0,0,normal,-0.030000000000001137,-0.38000000000000256,0.12470409420362334
1778316053212,2026-05-09 11:40:53,20.64,67.77,41.59,0.0,0,0,normal,-0.01999999999999602,-0.3499999999999943,0.1232927861277615
1778316054214,2026-05-09 11:40:54,20.63,67.63,41.54,0.0,0,0,normal,-0.05000000000000426,-0.36999999999999744,0.1231259517731113
1778316055216,2026-05-09 11:40:55,20.87,68.0,41.51,0.0,0,0,normal,-0.030000000000001137,-0.39000000000000057,0.11643309953231026
1778316056218,2026-05-09 11:40:56,20.62,67.77,41.51,0.0,0,0,normal,0.0,-0.37000000000000455,0.09865765724649452
1778316057220,2026-05-09 11:40:57,20.69,67.87,41.45,0.0,0,0,normal,-0.05999999999999517,-0.35999999999999943,0.09106774035499936
1778316058222,2026-05-09 11:40:58,20.94,67.36,41.37,0.0,0,0,normal,-0.0800000000000054,-0.37000000000000455,0.09989438867584136
1778316059223,2026-05-09 11:40:59,21.1,67.54,41.33,0.0,0,0,normal,-0.03999999999999915,-0.3500000000000014,0.11252654007945286
1778316060225,2026-05-09 11:41:00,21.16,66.81,41.31,0.0,0,0,normal,-0.01999999999999602,-0.35999999999999943,0.11739770961246146
